ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,wazuh,wazuh.threat.indicator.geo.name,keyword,extended,,boston-dc,User-defined description of a location.
9.1.0,true,wazuh,wazuh.threat.indicator.geo.postal_code,keyword,core,,94040,Postal code.
9.1.0,true,wazuh,wazuh.threat.indicator.geo.region_iso_code,keyword,core,,CA-QC,Region ISO code.
9.1.0,true,wazuh,wazuh.threat.indicator.geo.region_name,keyword,core,,Quebec,Region name.
9.1.0,true,wazuh,wazuh.threat.indicator.geo.timezone,keyword,core,,America/Argentina/Buenos_Aires,Time zone.
9.1.0,true,wazuh,wazuh.threat.indicator.id,keyword,extended,array,[indicator--d7008e06-ab86-415a-9803-3c81ce2d3c37],ID of the indicator
9.1.0,true,wazuh,wazuh.threat.indicator.ip,ip,extended,,1.2.3.4,Indicator IP address
9.1.0,true,wazuh,wazuh.threat.indicator.last_seen,date,extended,,2020-11-05T17:25:47.000Z,Date/time indicator was last reported.
9.1.0,true,wazuh,wazuh.threat.indicator.marking.tlp,keyword,extended,,CLEAR,Indicator TLP marking
9.1.0,true,wazuh,wazuh.threat.indicator.marking.tlp_version,keyword,extended,,2.0,Indicator TLP version
9.1.0,true,wazuh,wazuh.threat.indicator.modified_at,date,extended,,2020-11-05T17:25:47.000Z,Date/time indicator was last updated.
9.1.0,true,wazuh,wazuh.threat.indicator.name,keyword,extended,,5.2.75.227,Indicator display name
9.1.0,true,wazuh,wazuh.threat.indicator.port,long,extended,,443,Indicator port
9.1.0,true,wazuh,wazuh.threat.indicator.provider,keyword,extended,,lrz_urlhaus,Indicator provider
9.1.0,true,wazuh,wazuh.threat.indicator.reference,keyword,extended,,https://system.example.com/indicator/0001234,Indicator reference URL
9.1.0,true,wazuh,wazuh.threat.indicator.registry.data.bytes,keyword,extended,,ZQBuAC0AVQBTAAAAZQBuAAAAAAA=,Original bytes written with base64 encoding.
9.1.0,true,wazuh,wazuh.threat.indicator.registry.data.strings,keyword,core,array,"[""C:\rta\red_ttp\bin\myapp.exe""]",List of strings representing what was written to the registry.
9.1.0,true,wazuh,wazuh.threat.indicator.registry.data.type,keyword,core,,REG_SZ,Standard registry type for encoding contents
9.1.0,true,wazuh,wazuh.threat.indicator.registry.hive,keyword,core,,HKLM,Abbreviated name for the hive.
9.1.0,true,wazuh,wazuh.threat.indicator.registry.key,keyword,core,,SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\winword.exe,Hive-relative path of keys.
9.1.0,true,wazuh,wazuh.threat.indicator.registry.path,keyword,core,,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\winword.exe\Debugger,"Full path, including hive, key and value"
9.1.0,true,wazuh,wazuh.threat.indicator.registry.value,keyword,core,,Debugger,Name of the value written.
9.1.0,true,wazuh,wazuh.threat.indicator.scanner_stats,long,extended,,4,Scanner statistics
9.1.0,true,wazuh,wazuh.threat.indicator.sightings,long,extended,,20,Number of times indicator observed
9.1.0,true,wazuh,wazuh.threat.indicator.type,keyword,extended,,ipv4-addr,Type of indicator
9.1.0,true,wazuh,wazuh.threat.indicator.x509.alternative_names,keyword,extended,array,*.elastic.co,List of subject alternative names (SAN).
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.common_name,keyword,extended,array,Example SHA2 High Assurance Server CA,List of common name (CN) of issuing certificate authority.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.country,keyword,extended,array,US,List of country \(C) codes
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.distinguished_name,keyword,extended,,"C=US, O=Example Inc, OU=www.example.com, CN=Example SHA2 High Assurance Server CA",Distinguished name (DN) of issuing certificate authority.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.locality,keyword,extended,array,Mountain View,List of locality names (L)
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.organization,keyword,extended,array,Example Inc,List of organizations (O) of issuing certificate authority.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.organizational_unit,keyword,extended,array,www.example.com,List of organizational units (OU) of issuing certificate authority.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.issuer.state_or_province,keyword,extended,array,California,"List of state or province names (ST, S, or P)"
9.1.0,true,wazuh,wazuh.threat.indicator.x509.not_after,date,extended,,2020-07-16T03:15:39Z,Time at which the certificate is no longer considered valid.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.not_before,date,extended,,2019-08-16T01:40:25Z,Time at which the certificate is first considered valid.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.public_key_algorithm,keyword,extended,,RSA,Algorithm used to generate the public key.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.public_key_curve,keyword,extended,,nistp521,The curve used by the elliptic curve public key algorithm. This is algorithm specific.
9.1.0,false,wazuh,wazuh.threat.indicator.x509.public_key_exponent,long,extended,,65537,Exponent used to derive the public key. This is algorithm specific.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.public_key_size,long,extended,,2048,The size of the public key space in bits.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.serial_number,keyword,extended,,55FBB9C7DEBF09809D12CCAA,Unique serial number issued by the certificate authority.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.signature_algorithm,keyword,extended,,SHA256-RSA,Identifier for certificate signature algorithm.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.common_name,keyword,extended,array,shared.global.example.net,List of common names (CN) of subject.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.country,keyword,extended,array,US,List of country \(C) code
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.distinguished_name,keyword,extended,,"C=US, ST=California, L=San Francisco, O=Example, Inc., CN=shared.global.example.net",Distinguished name (DN) of the certificate subject entity.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.locality,keyword,extended,array,San Francisco,List of locality names (L)
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.organization,keyword,extended,array,"Example, Inc.",List of organizations (O) of subject.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.organizational_unit,keyword,extended,array,,List of organizational units (OU) of subject.
9.1.0,true,wazuh,wazuh.threat.indicator.x509.subject.state_or_province,keyword,extended,array,California,"List of state or province names (ST, S, or P)"
9.1.0,true,wazuh,wazuh.threat.indicator.x509.version_number,keyword,extended,,3,Version of x509 format.
9.1.0,true,wazuh,wazuh.threat.software.alias,keyword,extended,array,"[ ""X-Agent"" ]",Alias of the software
9.1.0,true,wazuh,wazuh.threat.software.id,keyword,extended,,S0552,ID of the software
9.1.0,true,wazuh,wazuh.threat.software.name,keyword,extended,,AdFind,Name of the software.
9.1.0,true,wazuh,wazuh.threat.software.platforms,keyword,extended,array,"[ ""Windows"" ]",Platforms of the software.
9.1.0,true,wazuh,wazuh.threat.software.reference,keyword,extended,,https://attack.mitre.org/software/S0552/,Software reference URL.
9.1.0,true,wazuh,wazuh.threat.software.type,keyword,extended,,Tool,Software type.
9.1.0,true,wazuh,wazuh.threat.tactic.id,keyword,extended,array,TA0002,Threat tactic id.
9.1.0,true,wazuh,wazuh.threat.tactic.name,keyword,extended,array,Execution,Threat tactic.
9.1.0,true,wazuh,wazuh.threat.tactic.reference,keyword,extended,array,https://attack.mitre.org/tactics/TA0002/,Threat tactic URL reference.
9.1.0,true,wazuh,wazuh.threat.technique.id,keyword,extended,array,T1059,Threat technique id.
9.1.0,true,wazuh,wazuh.threat.technique.name,keyword,extended,array,Command and Scripting Interpreter,Threat technique name.
9.1.0,true,wazuh,wazuh.threat.technique.reference,keyword,extended,array,https://attack.mitre.org/techniques/T1059/,Threat technique URL reference.
9.1.0,true,wazuh,wazuh.threat.technique.subtechnique.id,keyword,extended,array,T1059.001,Threat subtechnique id.
9.1.0,true,wazuh,wazuh.threat.technique.subtechnique.name,keyword,extended,array,PowerShell,Threat subtechnique name.
9.1.0,true,wazuh,wazuh.threat.technique.subtechnique.reference,keyword,extended,array,https://attack.mitre.org/techniques/T1059/001/,Threat subtechnique URL reference.
