ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,agent,agent.host.network.egress.packets,long,extended,,,The number of packets sent on all network interfaces.
9.1.0,true,agent,agent.host.network.egress.queue,long,custom,,10,Transmit queue length.
9.1.0,true,agent,agent.host.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.drops,long,custom,,10,Number of dropped received packets.
9.1.0,true,agent,agent.host.network.ingress.errors,long,custom,,10,Number of reception errors.
9.1.0,true,agent,agent.host.network.ingress.packets,long,extended,,,The number of packets received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.queue,long,custom,,10,Receive queue length.
9.1.0,true,agent,agent.host.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
9.1.0,true,agent,agent.host.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.full.text,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
9.1.0,true,agent,agent.host.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.name.text,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
9.1.0,true,agent,agent.host.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
9.1.0,true,agent,agent.host.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
9.1.0,true,agent,agent.host.pid_ns_ino,keyword,extended,,256383,Pid namespace inode
9.1.0,true,agent,agent.host.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
9.1.0,true,agent,agent.host.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
9.1.0,true,agent,agent.host.type,keyword,core,,,Type of host.
9.1.0,true,agent,agent.host.uptime,long,extended,,1325,Seconds the host has been up.
9.1.0,true,agent,agent.id,keyword,core,,8a4f500d,Unique identifier of this agent.
9.1.0,true,agent,agent.name,keyword,core,,foo,Custom name of the agent.
9.1.0,true,agent,agent.type,keyword,core,,filebeat,Type of the agent.
9.1.0,true,agent,agent.version,keyword,core,,6.0.0-rc2,Version of the agent.
9.1.0,true,azure,azure.activitylogs.category,keyword,custom,,example-category,The category of the Azure Activity Log event
9.1.0,true,azure,azure.activitylogs.event_category,keyword,custom,,example-event_category,The event category for the Azure Activity Log
9.1.0,true,azure,azure.activitylogs.identity.authorization.action,keyword,custom,,example-action,The action performed by the identity in the authorization context
9.1.0,true,azure,azure.activitylogs.identity.authorization.evidence.principal_id,keyword,custom,,example-principal_id,The principal ID in the authorization evidence
9.1.0,true,azure,azure.activitylogs.identity.authorization.evidence.principal_type,keyword,custom,,example-principal_type,The principal type in the authorization evidence
9.1.0,true,azure,azure.activitylogs.identity.authorization.evidence.role,keyword,custom,,example-role,The role name in the authorization evidence
9.1.0,true,azure,azure.activitylogs.identity.authorization.evidence.role_assignment_id,keyword,custom,,example-role_assignment_id,The role assignment ID in the authorization evidence
9.1.0,true,azure,azure.activitylogs.identity.authorization.evidence.role_assignment_scope,keyword,custom,,example-role_assignment_scope,The scope of the role assignment in the authorization evidence
9.1.0,true,azure,azure.activitylogs.identity.authorization.evidence.role_definition_id,keyword,custom,,example-role_definition_id,The role definition ID in the authorization evidence
9.1.0,true,azure,azure.activitylogs.identity.authorization.scope,keyword,custom,,example-scope,The authorization scope for the identity
9.1.0,true,azure,azure.activitylogs.identity.claims,object,custom,,,The claims object containing identity information
9.1.0,true,azure,azure.activitylogs.identity.claims_initiated_by_user_fullname,keyword,custom,,example-claims_initiated_by_user_fullname,The full name of the user who initiated the action from identity claims
9.1.0,true,azure,azure.activitylogs.level,long,custom,,12345,This field indicates the severity of an event
9.1.0,true,azure,azure.activitylogs.operation_name,keyword,custom,,example-operation_name,The name of the operation performed in the Azure Activity Log
9.1.0,true,azure,azure.activitylogs.operation_version,keyword,custom,,example-operation_version,The version of the operation in the Azure Activity Log
9.1.0,true,azure,azure.activitylogs.properties.event_category,keyword,custom,,example-event_category,The category of the event that was logged in Azure activity logs
9.1.0,true,azure,azure.activitylogs.properties.event_properties_cause,keyword,custom,,example-event_properties_cause,The cause of the event as recorded in Azure activity logs
9.1.0,true,azure,azure.activitylogs.properties.service_request_id,keyword,custom,,example-service_request_id,The service request ID from the properties of the Activity Log
9.1.0,true,azure,azure.activitylogs.properties.status_code,keyword,custom,,example-status_code,The status code from the properties of the Activity Log
9.1.0,true,azure,azure.activitylogs.result_signature,keyword,custom,,example-result_signature,The result signature of the Azure Activity Log event
9.1.0,true,azure,azure.activitylogs.result_type,keyword,custom,,example-result_type,The result type of the Azure Activity Log event (e.g. Success Failure)
9.1.0,true,azure,azure.activitylogs.tenant_id,keyword,custom,,example-tenant_id,The tenant ID associated with the Azure Activity Log event
9.1.0,true,azure,azure.app_service.category,keyword,custom,,example-category,Category of the Azure App Service operation
9.1.0,true,azure,azure.app_service.container_id,keyword,custom,,example-container_id,Azure App Service application container ID
9.1.0,true,azure,azure.app_service.event_ip_address,ip,custom,,192.168.1.1,IP address of the Azure App Service event
9.1.0,true,azure,azure.app_service.event_primary_stamp_name,keyword,custom,,example-event_primary_stamp_name,Primary name of the Azure App Service
9.1.0,true,azure,azure.app_service.event_stamp_name,keyword,custom,,example-event_stamp_name,Name of the Azure App Service stamp
9.1.0,true,azure,azure.app_service.event_stamp_type,keyword,custom,,example-event_stamp_type,Type values that the Azure App Service supports
9.1.0,true,azure,azure.app_service.host,keyword,custom,,example-host,Host where the Azure App Service application is running
9.1.0,true,azure,azure.app_service.level,keyword,custom,,example-level,Verbosity level of the Azure App Service log
9.1.0,true,azure,azure.app_service.log,keyword,custom,,example-log,Azure App Service log details depending on log level
9.1.0,true,azure,azure.app_service.operation_name,keyword,custom,,example-operation_name,Azure App Service operation name
9.1.0,true,azure,azure.app_service.properties.client_ip,ip,custom,,192.168.1.1,Client IP address from Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.client_port,long,custom,,12345,Client port number from Azure App Service
9.1.0,true,azure,azure.app_service.properties.computer_name,keyword,custom,,example-computer_name,Server name where Azure App Service log entry was generated
9.1.0,true,azure,azure.app_service.properties.cookie,keyword,custom,,example-cookie,Cookie present in the Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.cs_bytes,long,custom,,12345,Number of bytes received by Azure App Service server
9.1.0,true,azure,azure.app_service.properties.cs_host,keyword,custom,,example-cs_host,Host name header from Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.cs_method,keyword,custom,,example-cs_method,HTTP request method for Azure App Service (GET/POST/etc)
9.1.0,true,azure,azure.app_service.properties.cs_uri_query,keyword,custom,,example-cs_uri_query,URI query from Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.cs_uri_stem,keyword,custom,,example-cs_uri_stem,Target path of Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.cs_username,keyword,custom,,example-cs_username,Authenticated username from Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.details,keyword,custom,,example-details,Additional information related to Azure App Service event
9.1.0,true,azure,azure.app_service.properties.protocol,keyword,custom,,example-protocol,Authentication protocol used by Azure App Service
9.1.0,true,azure,azure.app_service.properties.referer,keyword,custom,,example-referer,HTTP referer header from Azure App Service request
9.1.0,true,azure,azure.app_service.properties.result,keyword,custom,,example-result,Success or failure result of Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.s_port,keyword,custom,,example-s_port,Azure App Service server port number
9.1.0,true,azure,azure.app_service.properties.sc_bytes,long,custom,,12345,Number of bytes sent by Azure App Service server
9.1.0,true,azure,azure.app_service.properties.sc_status,long,custom,,12345,HTTP status code returned by Azure App Service
9.1.0,true,azure,azure.app_service.properties.sc_substatus,keyword,custom,,example-sc_substatus,HTTP substatus error code from Azure App Service
9.1.0,true,azure,azure.app_service.properties.sc_win32status,keyword,custom,,example-sc_win32status,Windows status code from Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.service_endpoint,keyword,custom,,example-service_endpoint,Azure App Service Virtual Network Service Endpoint indicator
9.1.0,true,azure,azure.app_service.properties.source_system,keyword,custom,,example-source_system,The source system for the Azure App Service log
9.1.0,true,azure,azure.app_service.properties.time_generated,keyword,custom,,example-time_generated,Time of the Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.time_taken,long,custom,,12345,Time taken by Azure App Service HTTP request in milliseconds
9.1.0,true,azure,azure.app_service.properties.type,keyword,custom,,example-type,The name of the Azure App Service log table
9.1.0,true,azure,azure.app_service.properties.user,keyword,custom,,example-user,Username for Azure App Service publishing access
9.1.0,true,azure,azure.app_service.properties.user_agent,keyword,custom,,example-user_agent,User agent string from Azure App Service HTTP request
9.1.0,true,azure,azure.app_service.properties.user_display_name,keyword,custom,,example-user_display_name,User email for Azure App Service AAD authentication
9.1.0,true,azure,azure.app_service.properties.xazurefdid,keyword,custom,,example-xazurefdid,X-Azure-FDID header (Azure Frontdoor ID) from request
9.1.0,true,azure,azure.app_service.properties.xfdhealth_probe,keyword,custom,,example-xfdhealth_probe,X-FD-HealthProbe header (Azure Frontdoor Health) from request
9.1.0,true,azure,azure.app_service.properties.xforwarded_for,keyword,custom,,example-xforwarded_for,X-Forwarded-For header from Azure App Service request
9.1.0,true,azure,azure.app_service.properties.xforwarded_host,keyword,custom,,example-xforwarded_host,X-Forwarded-Host header from Azure App Service request
9.1.0,true,azure,azure.app_service.result_description,keyword,custom,,example-result_description,Azure App Service log message description
9.1.0,true,azure,azure.application_gateway.hostname,keyword,custom,,example-hostname,The hostname of the Azure Application Gateway
9.1.0,true,azure,azure.application_gateway.instance_id,keyword,custom,,example-instance_id,The instance ID of the Azure Application Gateway
9.1.0,true,azure,azure.application_gateway.operation_name,keyword,custom,,example-operation_name,The operation name for the Azure Application Gateway event
9.1.0,true,azure,azure.application_gateway.policy.id,keyword,custom,,example-id,The policy ID associated with the Application Gateway event
9.1.0,true,azure,azure.application_gateway.policy.scope,keyword,custom,,example-scope,The policy scope for the Application Gateway event
9.1.0,true,azure,azure.application_gateway.policy.scope_name,keyword,custom,,example-scope_name,The policy scope name for the Application Gateway event
9.1.0,true,azure,azure.application_gateway.transaction_id,keyword,custom,,example-transaction_id,The transaction ID for the Application Gateway event
9.1.0,true,azure,azure.application_id,keyword,custom,,example-application_id,Azure application ID that uniquely identifies the application associated with the collected metrics.
9.1.0,true,azure,azure.auditlogs.category,keyword,custom,,example-category,The category of the Azure Audit Log event
9.1.0,true,azure,azure.auditlogs.identity,keyword,custom,,example-identity,The identity object from the Azure Audit Log containing information about the user or service principal
9.1.0,true,azure,azure.auditlogs.level,long,custom,,12345,The log level for the Azure Audit Log event
9.1.0,true,azure,azure.auditlogs.operation_name,keyword,custom,,example-operation_name,The name of the operation performed in the Azure Audit Log event
9.1.0,true,azure,azure.auditlogs.operation_version,keyword,custom,,example-operation_version,The version of the operation in the Azure Audit Log
9.1.0,true,azure,azure.auditlogs.properties.activity_datetime,date,custom,,2023-01-01T00:00:00.000Z,The date and time of the activity in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.activity_display_name,keyword,custom,,example-activity_display_name,The display name of the activity in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.additional_details,object,custom,,,Additional details from the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.category,keyword,custom,,example-category,The category in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.correlation_id,keyword,custom,,example-correlation_id,The correlation ID in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.id,keyword,custom,,example-id,The unique identifier in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.app.app_id,keyword,custom,,example-app_id,The unique identifier (App ID) of the application that initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.app.display_name,keyword,custom,,example-display_name,The display name of the application that initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.app.service_principal_id,keyword,custom,,example-service_principal_id,Unique Service Principal ID of the application that initiated the audit log operation.
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.app.service_principal_name,keyword,custom,,example-service_principal_name,The name of the service principal associated with the application that initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.user.display_name,keyword,custom,,example-display_name,The display name of the user who initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.user.id,keyword,custom,,example-id,The unique identifier of the user who initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.user.ipaddress,ip,custom,,192.168.1.1,The IP address from which the audit log operation was initiated
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.user.roles,keyword,custom,,example-roles,The roles assigned to the user who initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.initiated_by.user.user_principal_name,keyword,custom,,example-user_principal_name,The User Principal Name (UPN) of the user who initiated the audit log operation
9.1.0,true,azure,azure.auditlogs.properties.logged_by_service,keyword,custom,,example-logged_by_service,The service that logged the event in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.operation_type,keyword,custom,,example-operation_type,The type of operation in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.result_description,keyword,custom,,example-result_description,The description of the result in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.result_reason,keyword,custom,,example-result_reason,The reason for the result in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.properties.target_resources,object,custom,,,The target resources affected by the operation in the Audit Log properties
9.1.0,true,azure,azure.auditlogs.result_signature,keyword,custom,,example-result_signature,The result signature for the Azure Audit Log event
9.1.0,true,azure,azure.category,keyword,custom,,example-category,"The category of the Azure log entry (always ""FunctionAppLogs"")"
9.1.0,true,azure,azure.compute_vm.disk_read_bytes.total,float,custom,,,Total bytes read from disk during the monitoring period
9.1.0,true,azure,azure.compute_vm.inbound_flows_maximum_creation_rate.avg,long,custom,,12345,The maximum creation rate of inbound flows (traffic going into the VM)
9.1.0,true,azure,azure.compute_vm.network_in.total,long,custom,,12345,The number of bytes received on all network interfaces (incoming traffic)
9.1.0,true,azure,azure.compute_vm.network_in_total.total,long,custom,,12345,The total number of incoming bytes received across all network interfaces
9.1.0,true,azure,azure.compute_vm.outbound_flows_maximum_creation_rate.avg,long,custom,,12345,The maximum creation rate of outbound flows (traffic going out of the VM)
9.1.0,true,azure,azure.compute_vm.percentage_cpu.avg,float,custom,,,The percentage of allocated compute units currently in use by the Virtual Machine
9.1.0,true,azure,azure.compute_vm_scaleset.cpu_credits_consumed.avg,long,custom,,12345,Total number of credits consumed by the Virtual Machine. Only available on B-series burstable VMs
9.1.0,true,azure,azure.compute_vm_scaleset.cpu_credits_remaining.avg,long,custom,,12345,This field represents the total number of CPU credits currently available to burst
9.1.0,true,azure,azure.container_instance.network_bytes_received_per_second.avg,long,custom,,12345,Average number of network bytes received per second by the container instance
9.1.0,true,azure,azure.container_instance.network_bytes_transmitted_per_second.avg,long,custom,,12345,Average number of network bytes transmitted per second by the container instance
9.1.0,true,azure,azure.container_registry.agent_pool_cpu_time.total,long,custom,,12345,Total CPU time consumed by the container registry agent pool
9.1.0,true,azure,azure.container_registry.run_duration.total,long,custom,,12345,Total duration of all container registry tasks run
9.1.0,true,azure,azure.container_registry.storage_used.avg,long,custom,,12345,The average amount of storage used by the container registry
9.1.0,true,azure,azure.container_registry.successful_pull_count.total,long,custom,,12345,Number of successful image pulls from the container registry
9.1.0,true,azure,azure.container_registry.successful_push_count.total,long,custom,,12345,Number of successful image pushes to the container registry
9.1.0,true,azure,azure.container_registry.total_pull_count.total,long,custom,,12345,Total number of image pulls from the container registry
9.1.0,true,azure,azure.container_registry.total_push_count.total,long,custom,,12345,Total number of image pushes to the container registry
9.1.0,true,azure,azure.container_service.kube_node_status_allocatable_cpu_cores.avg,long,custom,,12345,Average allocatable CPU cores across Kubernetes nodes in the container service
9.1.0,true,azure,azure.container_service.kube_node_status_allocatable_memory_bytes.avg,long,custom,,12345,Average allocatable memory (in bytes) across Kubernetes nodes in the container service
9.1.0,true,azure,azure.container_service.kube_node_status_condition.avg,long,custom,,12345,Average status condition of Kubernetes nodes in the container service
9.1.0,true,azure,azure.container_service.kube_pod_status_phase.avg,long,custom,,12345,Average status phase of Kubernetes pods in the container service
9.1.0,true,azure,azure.container_service.kube_pod_status_ready.avg,long,custom,,12345,Average readiness status of Kubernetes pods in the container service
9.1.0,true,azure,azure.correlation_id,keyword,custom,,example-correlation_id,Correlation ID that ties together related requests for tracing
9.1.0,true,azure,azure.database_account.availability.avg,float,custom,,,Average availability percentage of the database account
9.1.0,true,azure,azure.database_account.data_usage_storage.avg,long,custom,,12345,Average storage used by the database account
9.1.0,true,azure,azure.database_account.mongo_requests_count.total,long,custom,,12345,Total number of MongoDB requests in the database account
9.1.0,true,azure,azure.dimensions.api_name,keyword,custom,,example-api_name,"API name dimension for Azure OpenAI metrics, typically ""OpenAI"" for service identification"
9.1.0,true,azure,azure.dimensions.authentication,keyword,custom,,example-authentication,Authentication type used in the transaction
9.1.0,true,azure,azure.dimensions.blob_type,keyword,custom,,example-blob_type,Type of blob accessed in the transaction
9.1.0,true,azure,azure.dimensions.closure_reason,keyword,custom,,example-closure_reason,Reason for Cassandra connection closures
9.1.0,true,azure,azure.dimensions.command_name,keyword,custom,,example-command_name,This is the MongoDB request command name
9.1.0,true,azure,azure.dimensions.condition,keyword,custom,,example-condition,This field represents the Pod or Node conditions
9.1.0,true,azure,azure.dimensions.database_name,keyword,custom,,example-database_name,This is the name of the database accessed
9.1.0,true,azure,azure.dimensions.feature_name,keyword,custom,,example-feature_name,"Feature name dimension specifying OpenAI model (gpt-35-turbo, gpt-4) for metric categorization"
9.1.0,true,azure,azure.dimensions.file_share,keyword,custom,,example-file_share,Name of the file share involved in the transaction
9.1.0,true,azure,azure.dimensions.fingerprint,keyword,custom,,example-fingerprint,Autogenerated fingerprint ID of azure.dimensions object from concatenated dimension values
9.1.0,true,azure,azure.dimensions.geo_type,keyword,custom,,example-geo_type,Indicates whether the transaction originated from the primary or secondary cluster
9.1.0,true,azure,azure.dimensions.geolocation,keyword,custom,,example-geolocation,This field represents the geolocation of the container registry
9.1.0,true,azure,azure.dimensions.lun,keyword,custom,,example-lun,Logical Unit Number is used to identify a specific storage device
9.1.0,true,azure,azure.dimensions.model_deployment_name,keyword,custom,,example-model_deployment_name,Model deployment name dimension for tracking metrics across different deployments
9.1.0,true,azure,azure.dimensions.model_version,keyword,custom,,example-model_version,"Model version dimension (e.g., ""0613"", ""0301"") for version-specific metric analysis"
9.1.0,true,azure,azure.dimensions.namespace,keyword,custom,,example-namespace,This field represents the namespace in which the Pod is running
9.1.0,true,azure,azure.dimensions.node,keyword,custom,,example-node,This field represents the name of the Node within the Kubernetes cluster
9.1.0,true,azure,azure.dimensions.phase,keyword,custom,,example-phase,This field represents the lifecycle phase of a Pod such as Pending Running or Succeeded
9.1.0,true,azure,azure.dimensions.pod,keyword,custom,,example-pod,This field represents the name of the individual Pod in the Kubernetes cluster
9.1.0,true,azure,azure.dimensions.region,keyword,custom,,example-region,Azure region dimension indicating where OpenAI request was processed for geographic analysis
9.1.0,true,azure,azure.dimensions.resource_name,keyword,custom,,example-resource_name,This is the name of the Azure database resource
9.1.0,true,azure,azure.dimensions.response_type,keyword,custom,,example-response_type,Transaction response type (e.g. Success ClientOtherError)
9.1.0,true,azure,azure.dimensions.status,keyword,custom,,example-status,This field represents the status values for various Node or Pod conditions (e.g. True False Unknown)
9.1.0,true,azure,azure.dimensions.status_code,keyword,custom,,example-status_code,This is the status code of the database request
9.1.0,true,azure,azure.dimensions.tier,keyword,custom,,example-tier,Specifies the access tier of the storage transaction
9.1.0,true,azure,azure.dimensions.transaction_type,keyword,custom,,example-transaction_type,This is the type of transaction (User or System)
9.1.0,true,azure,azure.dimensions.usage_channel,keyword,custom,,example-usage_channel,"Usage channel dimension indicating service access method, typically ""Cloud"" for tracking"
9.1.0,true,azure,azure.dimensions.virtual_machine,keyword,custom,,example-virtual_machine,This field is the Virtual Machine name
9.1.0,true,azure,azure.dimensions.vmname,keyword,custom,,example-vmname,This field represents the VM name
9.1.0,true,azure,azure.firewall.action,keyword,custom,,example-action,The action taken by the Azure Firewall (e.g. Allow Deny)
9.1.0,true,azure,azure.firewall.category,keyword,custom,,example-category,The category of the Azure Firewall event
9.1.0,true,azure,azure.firewall.dnssec_ok_bit,boolean,custom,,True,The DNSSEC OK bit value for the Azure Firewall DNS event
9.1.0,true,azure,azure.firewall.edns0_buffer_size,long,custom,,12345,The EDNS0 buffer size for the Azure Firewall DNS event
9.1.0,true,azure,azure.firewall.hostname,keyword,custom,,example-hostname,This is the hostname of the Azure Firewall
9.1.0,true,azure,azure.firewall.icmp.request.code,keyword,custom,,example-code,Refers to a specific type of ICMP message that Azure Firewall might be configured to handle or log
9.1.0,true,azure,azure.firewall.instance_id,keyword,custom,,example-instance_id,The instance ID of the Azure Firewall
9.1.0,true,azure,azure.firewall.is_explicit_proxy_request,boolean,custom,,True,Indicates if the request was an explicit proxy request in the Azure Firewall
9.1.0,true,azure,azure.firewall.operation_name,keyword,custom,,example-operation_name,The operation name for the Azure Firewall event
9.1.0,true,azure,azure.firewall.policy,keyword,custom,,example-policy,The policy name for the Azure Firewall event
9.1.0,true,azure,azure.firewall.policy_id,keyword,custom,,example-policy_id,The policy ID for the Azure Firewall event
9.1.0,true,azure,azure.firewall.policy_scope,keyword,custom,,example-policy_scope,The policy scope for the Azure Firewall event
9.1.0,true,azure,azure.firewall.policy_scope_name,keyword,custom,,example-policy_scope_name,The policy scope name for the Azure Firewall event
9.1.0,true,azure,azure.firewall.request_duration_sec,long,custom,,12345,The duration of the request in seconds for the Azure Firewall event
9.1.0,true,azure,azure.firewall.request_size,long,custom,,12345,The size of the request in bytes for the Azure Firewall event
9.1.0,true,azure,azure.firewall.response_size,long,custom,,12345,The size of the response in bytes for the Azure Firewall event
9.1.0,true,azure,azure.firewall.rule_collection_group,keyword,custom,,example-rule_collection_group,The rule collection group in the Azure Firewall
9.1.0,true,azure,azure.firewall.rule_name,keyword,custom,,example-rule_name,The name of the rule triggered in the Azure Firewall
9.1.0,true,azure,azure.firewall.rule_ruleset,keyword,custom,,example-rule_ruleset,The rule set name in the Azure Firewall
9.1.0,true,azure,azure.firewall.transaction_id,keyword,custom,,example-transaction_id,The transaction ID for the Azure Firewall event
9.1.0,true,azure,azure.firewall.web_category,keyword,custom,,example-web_category,The web category for the Azure Firewall event
9.1.0,true,azure,azure.function.app_name,keyword,custom,,example-app_name,The display name of the Azure Functions application as configured in the app settings
9.1.0,true,azure,azure.function.category,keyword,custom,,example-category,Function category in format 'Function.{function-name}' indicating which function generated log entry
9.1.0,true,azure,azure.function.event_id,long,custom,,12345,The numeric identifier for the type of event (e.g. 1 for FunctionStarted 3 for FunctionCompleted)
