ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,container,container.runtime,keyword,extended,,docker,Runtime managing this container.
9.1.0,true,container,container.security_context.privileged,boolean,extended,,,Indicates whether the container is running in privileged mode.
9.1.0,true,data_stream,data_stream.dataset,keyword,extended,,nginx.access,The field can contain anything that makes sense to signify the source of the data.
9.1.0,true,data_stream,data_stream.namespace,keyword,extended,,production,A user defined namespace. Namespaces are useful to allow grouping of data.
9.1.0,true,data_stream,data_stream.type,keyword,extended,,logs,An overarching type for the data stream.
9.1.0,true,destination,destination.address,keyword,extended,,,Destination network address.
9.1.0,true,destination,destination.as.number,long,extended,,15169,Unique number allocated to the autonomous system.
9.1.0,true,destination,destination.as.organization.name,keyword,extended,,Google LLC,Organization name.
9.1.0,true,destination,destination.bytes,long,core,,184,Bytes sent from the destination to the source.
9.1.0,true,destination,destination.domain,keyword,core,,foo.example.com,The domain name of the destination.
9.1.0,true,destination,destination.geo.city_name,keyword,core,,Montreal,City name.
9.1.0,true,destination,destination.geo.continent_code,keyword,core,,NA,Continent code.
9.1.0,true,destination,destination.geo.continent_name,keyword,core,,North America,Name of the continent.
9.1.0,true,destination,destination.geo.country_iso_code,keyword,core,,CA,Country ISO code.
9.1.0,true,destination,destination.geo.country_name,keyword,core,,Canada,Country name.
9.1.0,true,destination,destination.geo.location,geo_point,core,,"{ ""lon"": -73.614830, ""lat"": 45.505918 }",Longitude and latitude.
9.1.0,true,destination,destination.geo.name,keyword,extended,,boston-dc,User-defined description of a location.
9.1.0,true,destination,destination.geo.postal_code,keyword,core,,94040,Postal code.
9.1.0,true,destination,destination.geo.region_iso_code,keyword,core,,CA-QC,Region ISO code.
9.1.0,true,destination,destination.geo.region_name,keyword,core,,Quebec,Region name.
9.1.0,true,destination,destination.geo.timezone,keyword,core,,America/Argentina/Buenos_Aires,Time zone.
9.1.0,true,destination,destination.ip,ip,core,,,IP address of the destination.
9.1.0,true,destination,destination.mac,keyword,core,,00-00-5E-00-53-23,MAC address of the destination.
9.1.0,true,destination,destination.nat.ip,ip,extended,,,Destination NAT ip
9.1.0,true,destination,destination.nat.port,long,extended,,,Destination NAT Port
9.1.0,true,destination,destination.packets,long,core,,12,Packets sent from the destination to the source.
9.1.0,true,destination,destination.port,long,core,,,Port of the destination.
9.1.0,true,destination,destination.registered_domain,keyword,extended,,example.com,"The highest registered destination domain, stripped of the subdomain."
9.1.0,true,destination,destination.subdomain,keyword,extended,,east,The subdomain of the domain.
9.1.0,true,destination,destination.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
9.1.0,true,destination,destination.user.domain,keyword,extended,,,Name of the directory the user is a member of.
9.1.0,true,destination,destination.user.email,keyword,extended,,,User email address.
9.1.0,true,destination,destination.user.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
9.1.0,true,destination,destination.user.group.domain,keyword,extended,,,Name of the directory the group is a member of.
9.1.0,true,destination,destination.user.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
9.1.0,true,destination,destination.user.group.name,keyword,extended,,,Name of the group.
9.1.0,true,destination,destination.user.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
9.1.0,true,destination,destination.user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
9.1.0,true,destination,destination.user.name,keyword,core,,a.einstein,Short name or login of the user.
9.1.0,true,destination,destination.user.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
9.1.0,true,device,device.id,keyword,extended,,00000000-54b3-e7c7-0000-000046bffd97,The unique identifier of a device.
9.1.0,true,device,device.manufacturer,keyword,extended,,Samsung,The vendor name of the device manufacturer.
9.1.0,true,device,device.model.identifier,keyword,extended,,SM-G920F,The machine readable identifier of the device model.
9.1.0,true,device,device.model.name,keyword,extended,,Samsung Galaxy S6,The human readable marketing name of the device model.
9.1.0,true,device,device.serial_number,keyword,core,,DJGAQS4CW5,Serial Number of the device
9.1.0,true,dll,dll.code_signature.digest_algorithm,keyword,extended,,sha256,Hashing algorithm used to sign the process.
9.1.0,true,dll,dll.code_signature.exists,boolean,core,,true,Boolean to capture if a signature is present.
9.1.0,true,dll,dll.code_signature.flags,keyword,extended,,570522385,Code signing flags of the process
9.1.0,true,dll,dll.code_signature.signing_id,keyword,extended,,com.apple.xpc.proxy,The identifier used to sign the process.
9.1.0,true,dll,dll.code_signature.status,keyword,extended,,ERROR_UNTRUSTED_ROOT,Additional information about the certificate status.
9.1.0,true,dll,dll.code_signature.subject_name,keyword,core,,Microsoft Corporation,Subject name of the code signer
9.1.0,true,dll,dll.code_signature.team_id,keyword,extended,,EQHXZ8M8AV,The team identifier used to sign the process.
9.1.0,true,dll,dll.code_signature.thumbprint_sha256,keyword,extended,,c0f23a8eb1cba0ccaa88483b5a234c96e4bdfec719bf458024e68c2a8183476b,SHA256 hash of the certificate.
9.1.0,true,dll,dll.code_signature.timestamp,date,extended,,2021-01-01T12:10:30Z,When the signature was generated and signed.
9.1.0,true,dll,dll.code_signature.trusted,boolean,extended,,true,Stores the trust status of the certificate chain.
9.1.0,true,dll,dll.code_signature.valid,boolean,extended,,true,Boolean to capture if the digital signature is verified against the binary content.
9.1.0,true,dll,dll.hash.cdhash,keyword,extended,,3783b4052fd474dbe30676b45c329e7a6d44acd9,The Code Directory (CD) hash of an executable.
9.1.0,true,dll,dll.hash.md5,keyword,extended,,,MD5 hash.
9.1.0,true,dll,dll.hash.sha1,keyword,extended,,,SHA1 hash.
9.1.0,true,dll,dll.hash.sha256,keyword,extended,,,SHA256 hash.
9.1.0,true,dll,dll.hash.sha384,keyword,extended,,,SHA384 hash.
9.1.0,true,dll,dll.hash.sha512,keyword,extended,,,SHA512 hash.
9.1.0,true,dll,dll.hash.ssdeep,keyword,extended,,,SSDEEP hash.
9.1.0,true,dll,dll.hash.tlsh,keyword,extended,,,TLSH hash.
9.1.0,true,dll,dll.name,keyword,core,,kernel32.dll,Name of the library.
9.1.0,true,dll,dll.origin_referrer_url,keyword,extended,,http://example.com/article1.html,The URL of the webpage that linked to the dll file.
9.1.0,true,dll,dll.origin_url,keyword,extended,,http://example.com/files/example.dll,The URL where the dll file is hosted.
9.1.0,true,dll,dll.path,keyword,extended,,C:\Windows\System32\kernel32.dll,Full file path of the library.
9.1.0,true,dll,dll.pe.architecture,keyword,extended,,x64,CPU architecture target for the file.
9.1.0,true,dll,dll.pe.company,keyword,extended,,Microsoft Corporation,"Internal company name of the file, provided at compile-time."
9.1.0,true,dll,dll.pe.description,keyword,extended,,Paint,"Internal description of the file, provided at compile-time."
9.1.0,true,dll,dll.pe.file_version,keyword,extended,,6.3.9600.17415,Process name.
9.1.0,true,dll,dll.pe.go_import_hash,keyword,extended,,10bddcb4cee42080f76c88d9ff964491,A hash of the Go language imports in a PE file.
9.1.0,true,dll,dll.pe.go_imports,flat_object,extended,,,List of imported Go language element names and types.
9.1.0,true,dll,dll.pe.go_imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of Go imports.
9.1.0,true,dll,dll.pe.go_imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of Go imports.
9.1.0,true,dll,dll.pe.go_stripped,boolean,extended,,,Whether the file is a stripped or obfuscated Go executable.
9.1.0,true,dll,dll.pe.imphash,keyword,extended,,0c6803c4e922103c4dca5963aad36ddf,A hash of the imports in a PE file.
9.1.0,true,dll,dll.pe.import_hash,keyword,extended,,d41d8cd98f00b204e9800998ecf8427e,A hash of the imports in a PE file.
9.1.0,true,dll,dll.pe.imports,flat_object,extended,array,,List of imported element names and types.
9.1.0,true,dll,dll.pe.imports_names_entropy,long,extended,,,Shannon entropy calculation from the list of imported element names and types.
9.1.0,true,dll,dll.pe.imports_names_var_entropy,long,extended,,,Variance for Shannon entropy calculation from the list of imported element names and types.
9.1.0,true,dll,dll.pe.original_file_name,keyword,extended,,MSPAINT.EXE,"Internal name of the file, provided at compile-time."
9.1.0,true,dll,dll.pe.pehash,keyword,extended,,73ff189b63cd6be375a7ff25179a38d347651975,A hash of the PE header and data from one or more PE sections.
9.1.0,true,dll,dll.pe.product,keyword,extended,,Microsoft® Windows® Operating System,"Internal product name of the file, provided at compile-time."
9.1.0,true,dll,dll.pe.sections,nested,extended,array,,Section information of the PE file.
9.1.0,true,dll,dll.pe.sections.entropy,long,extended,,,Shannon entropy calculation from the section.
9.1.0,true,dll,dll.pe.sections.name,keyword,extended,,,PE Section List name.
9.1.0,true,dll,dll.pe.sections.physical_size,long,extended,,,PE Section List physical size.
9.1.0,true,dll,dll.pe.sections.var_entropy,long,extended,,,Variance for Shannon entropy calculation from the section.
9.1.0,true,dll,dll.pe.sections.virtual_size,long,extended,,,PE Section List virtual size. This is always the same as `physical_size`.
9.1.0,true,dns,dns.answers,object,extended,array,,Array of DNS answers.
9.1.0,true,dns,dns.answers.class,keyword,extended,,IN,The class of DNS data contained in this resource record.
9.1.0,true,dns,dns.answers.data,keyword,extended,,10.10.10.10,The data describing the resource.
9.1.0,true,dns,dns.answers.name,keyword,extended,,www.example.com,The domain name to which this resource record pertains.
9.1.0,true,dns,dns.answers.ttl,long,extended,,180,The time interval in seconds that this resource record may be cached before it should be discarded.
9.1.0,true,dns,dns.answers.type,keyword,extended,,CNAME,The type of data contained in this resource record.
9.1.0,true,dns,dns.header_flags,keyword,extended,array,"[""RD"", ""RA""]",Array of DNS header flags.
9.1.0,true,dns,dns.id,keyword,extended,,62111,The DNS packet identifier assigned by the program that generated the query. The identifier is copied to the response.
9.1.0,true,dns,dns.op_code,keyword,extended,,QUERY,The DNS operation code that specifies the kind of query in the message.
9.1.0,true,dns,dns.question.class,keyword,extended,,IN,The class of records being queried.
9.1.0,true,dns,dns.question.name,keyword,extended,,www.example.com,The name being queried.
9.1.0,true,dns,dns.question.registered_domain,keyword,extended,,example.com,"The highest registered domain, stripped of the subdomain."
9.1.0,true,dns,dns.question.subdomain,keyword,extended,,www,The subdomain of the domain.
9.1.0,true,dns,dns.question.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
9.1.0,true,dns,dns.question.type,keyword,extended,,AAAA,The type of record being queried.
9.1.0,true,dns,dns.resolved_ip,ip,extended,array,"[""10.10.10.10"", ""10.10.10.11""]",Array containing all IPs seen in answers.data
9.1.0,true,dns,dns.response_code,keyword,extended,,NOERROR,The DNS response code.
9.1.0,true,dns,dns.type,keyword,extended,,answer,"The type of DNS event captured, query or answer."
9.1.0,true,email,email.attachments,nested,extended,array,,List of objects describing the attachments.
9.1.0,true,email,email.attachments.file.extension,keyword,extended,,txt,Attachment file extension.
9.1.0,true,email,email.attachments.file.hash.cdhash,keyword,extended,,3783b4052fd474dbe30676b45c329e7a6d44acd9,The Code Directory (CD) hash of an executable.
9.1.0,true,email,email.attachments.file.hash.md5,keyword,extended,,,MD5 hash.
9.1.0,true,email,email.attachments.file.hash.sha1,keyword,extended,,,SHA1 hash.
9.1.0,true,email,email.attachments.file.hash.sha256,keyword,extended,,,SHA256 hash.
9.1.0,true,email,email.attachments.file.hash.sha384,keyword,extended,,,SHA384 hash.
9.1.0,true,email,email.attachments.file.hash.sha512,keyword,extended,,,SHA512 hash.
9.1.0,true,email,email.attachments.file.hash.ssdeep,keyword,extended,,,SSDEEP hash.
9.1.0,true,email,email.attachments.file.hash.tlsh,keyword,extended,,,TLSH hash.
