ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,agent,agent.host.memory.used.percentage,long,custom,,10,Used memory percentage.
9.1.0,true,agent,agent.host.name,keyword,core,,,Name of the host.
9.1.0,true,agent,agent.host.network.egress.bytes,long,extended,,,The number of bytes sent on all network interfaces.
9.1.0,true,agent,agent.host.network.egress.drops,long,custom,,10,Number of dropped transmitted packets.
9.1.0,true,agent,agent.host.network.egress.errors,long,custom,,10,Number of transmission errors.
9.1.0,true,agent,agent.host.network.egress.packets,long,extended,,,The number of packets sent on all network interfaces.
9.1.0,true,agent,agent.host.network.egress.queue,long,custom,,10,Transmit queue length.
9.1.0,true,agent,agent.host.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.drops,long,custom,,10,Number of dropped received packets.
9.1.0,true,agent,agent.host.network.ingress.errors,long,custom,,10,Number of reception errors.
9.1.0,true,agent,agent.host.network.ingress.packets,long,extended,,,The number of packets received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.queue,long,custom,,10,Receive queue length.
9.1.0,true,agent,agent.host.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
9.1.0,true,agent,agent.host.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
9.1.0,true,agent,agent.host.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
9.1.0,true,agent,agent.host.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
9.1.0,true,agent,agent.host.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
9.1.0,true,agent,agent.host.pid_ns_ino,keyword,extended,,256383,Pid namespace inode
9.1.0,true,agent,agent.host.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
9.1.0,true,agent,agent.host.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
9.1.0,true,agent,agent.host.type,keyword,core,,,Type of host.
9.1.0,true,agent,agent.host.uptime,long,extended,,1325,Seconds the host has been up.
9.1.0,true,agent,agent.id,keyword,core,,8a4f500d,Unique identifier of this agent.
9.1.0,true,agent,agent.name,keyword,core,,foo,Custom name of the agent.
9.1.0,true,agent,agent.type,keyword,core,,filebeat,Type of the agent.
9.1.0,true,agent,agent.version,keyword,core,,6.0.0-rc2,Version of the agent.
9.1.0,true,check,check.compliance.cmmc.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.cmmc.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.cmmc.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.cmmc.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.cmmc.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.fedramp.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.fedramp.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.fedramp.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.fedramp.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.fedramp.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.gdpr.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.gdpr.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.gdpr.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.gdpr.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.gdpr.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.hipaa.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.hipaa.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.hipaa.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.hipaa.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.hipaa.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.iso_27001.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.iso_27001.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.iso_27001.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.iso_27001.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.iso_27001.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.mitre_attack.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.mitre_attack.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.mitre_attack.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.mitre_attack.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.mitre_attack.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.nis2.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.nis2.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.nis2.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.nis2.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.nis2.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.nist_800_171.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.nist_800_171.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.nist_800_171.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.nist_800_171.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.nist_800_171.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.nist_800_53.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.nist_800_53.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.nist_800_53.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.nist_800_53.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.nist_800_53.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.pci_dss.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.pci_dss.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.pci_dss.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.pci_dss.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.pci_dss.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.compliance.tsc.category,keyword,custom,,,"Framework category (payment-security, data-protection, etc.)."
9.1.0,true,check,check.compliance.tsc.name,keyword,custom,,,"Framework name (PCI DSS, GDPR, NIST 800-53, etc.)."
9.1.0,true,check,check.compliance.tsc.publisher,keyword,custom,,,Organization that published the framework.
9.1.0,true,check,check.compliance.tsc.requirements,keyword,custom,array,,"Requirement identifier (11.5, Article 32, AC-3, etc.)."
9.1.0,true,check,check.compliance.tsc.version,keyword,custom,,,"Framework version (4.0, 2018, 5.1, etc.)."
9.1.0,true,check,check.condition,keyword,custom,,all,Relationship between the rules.
9.1.0,true,check,check.description,keyword,custom,,"""The password history setting determines the number of unique new passwords a user must use before an old password can be reused.""",Extended description of the check.
9.1.0,true,check,check.id,keyword,custom,,26000,The ID of the SCA policy check.
9.1.0,true,check,check.name,keyword,custom,,Ensure 'Enforce password history' is set to '24 or more password(s)'.,The name of the SCA policy check.
9.1.0,true,check,check.rationale,keyword,custom,,"""The longer a user uses the same password, the more likely it is that the password will be compromised.""",The reason for the check. Why it is important.
9.1.0,true,check,check.reason,keyword,custom,,"""The password history setting is not set to 24 or more password(s).""",Reason for the check result.
9.1.0,true,check,check.references,keyword,custom,array,"[""https://workbench.cisecurity.org""]",References for the check.
9.1.0,true,check,check.remediation,keyword,custom,,"""To establish the recommended configuration, set the following registry value to 24 or more password(s):""",Actions to take to remediate the check.
9.1.0,true,check,check.result,keyword,custom,,failed,Result of the check.
9.1.0,true,check,check.rules,keyword,custom,array,"""[\""c:net.exe accounts -> n:Maximum password age \(days\):\s+(\d+) compare > 0\"","" > ""\""c:net.exe accounts -> n:Length of password history maintained:\s+(\d+) compare >= 24\""]""",Rules to be evaluated.
9.1.0,true,checkpoint,checkpoint.action_reason,keyword,custom,,example-action_reason,This field represents the reason for a dropped connection.
9.1.0,true,checkpoint,checkpoint.action_reason_msg,keyword,custom,,example-action_reason_msg,A detailed message explaining the reason for the action.
9.1.0,true,checkpoint,checkpoint.additional_info,keyword,custom,,example-additional_info,This field represents ID of original file or mail which are sent by admin.
9.1.0,true,checkpoint,checkpoint.administrator,keyword,custom,,example-administrator,This is the source administrator name.
9.1.0,true,checkpoint,checkpoint.aggregated_log_count,keyword,custom,,example-aggregated_log_count,The count of aggregated logs.
9.1.0,true,checkpoint,checkpoint.alert,keyword,custom,,example-alert,This field represents alert level of matched rule for connection logs.
9.1.0,true,checkpoint,checkpoint.app_risk,long,custom,,12345,"Application risk level: 0=Unknown, 1=Very Low, 2=Low, 3=Medium, 4=High, 5=Critical."
9.1.0,true,checkpoint,checkpoint.app_rule_id,keyword,custom,,example-app_rule_id,This field represents an application rule id.
9.1.0,true,checkpoint,checkpoint.app_rule_name,keyword,custom,,example-app_rule_name,This field represents an application rule name.
9.1.0,true,checkpoint,checkpoint.attack,keyword,custom,,example-attack,The name or type of the attack detected.
9.1.0,true,checkpoint,checkpoint.attack_info,keyword,custom,,example-attack_info,Additional information about the detected attack.
9.1.0,true,checkpoint,checkpoint.audit_status,keyword,custom,,example-audit_status,This audit status of any checkpoint firewall log. This can either be Success or Failure.
9.1.0,true,checkpoint,checkpoint.auth_method,keyword,custom,,example-auth_method,The authentication method used in the event.
9.1.0,true,checkpoint,checkpoint.auth_method2,keyword,custom,,example-auth_method2,A secondary authentication method used.
9.1.0,true,checkpoint,checkpoint.auth_status,keyword,custom,,example-auth_status,The status of the authentication process.
9.1.0,true,checkpoint,checkpoint.categories,keyword,custom,,example-categories,This field indicates matched categories.
9.1.0,true,checkpoint,checkpoint.client_build,keyword,custom,,example-client_build,The build version of the client.
9.1.0,true,checkpoint,checkpoint.client_ipe,keyword,custom,,example-client_ipe,The IP address of the client endpoint.
9.1.0,true,checkpoint,checkpoint.client_name,keyword,custom,,example-client_name,The name of the client.
9.1.0,true,checkpoint,checkpoint.client_version,keyword,custom,,example-client_version,The version of the client.
9.1.0,true,checkpoint,checkpoint.comment,keyword,custom,,example-comment,This field indicates the descriptive text to a rule.
9.1.0,true,checkpoint,checkpoint.community,keyword,custom,,example-community,This indicates the community name for the IPSec key and the usage of the IKEv.
9.1.0,true,checkpoint,checkpoint.confidence_level,keyword,custom,,example-confidence_level,The confidence level of the detection.
9.1.0,true,checkpoint,checkpoint.conn_direction,keyword,custom,,example-conn_direction,"The direction of the connection (e.g., inbound, outbound)."
9.1.0,true,checkpoint,checkpoint.connection_count,keyword,custom,,example-connection_count,The count of connections associated with the log entry.
9.1.0,true,checkpoint,checkpoint.context_num,keyword,custom,,example-context_num,The context number associated with the log entry.
9.1.0,true,checkpoint,checkpoint.contract_name,keyword,custom,,example-contract_name,The name of the contract associated with the log entry.
9.1.0,true,checkpoint,checkpoint.control_log_type,keyword,custom,,example-control_log_type,The type of control log.
9.1.0,true,checkpoint,checkpoint.cp_component_name,keyword,custom,,example-cp_component_name,The name of the Check Point component.
9.1.0,true,checkpoint,checkpoint.cp_component_version,keyword,custom,,example-cp_component_version,The version of the Check Point component.
9.1.0,true,checkpoint,checkpoint.cvpn_category,keyword,custom,,example-cvpn_category,The category of the Check Point VPN.
9.1.0,true,checkpoint,checkpoint.db_ver,keyword,custom,,example-db_ver,The database version used by the Check Point gateway or management server.
9.1.0,true,checkpoint,checkpoint.default_device_message,keyword,custom,,example-default_device_message,The default message generated by the device.
9.1.0,true,checkpoint,checkpoint.description,keyword,custom,,example-description,This field provides additional information how the security gateway enforced a connection.
9.1.0,true,checkpoint,checkpoint.description_url,keyword,custom,,example-description_url,A URL providing additional details about the log entry.
9.1.0,true,checkpoint,checkpoint.device_identification,keyword,custom,,example-device_identification,The identification of the device.
9.1.0,true,checkpoint,checkpoint.device_name,keyword,custom,,example-device_name,This refers to the unique name assign to a device.
9.1.0,true,checkpoint,checkpoint.device_type,keyword,custom,,example-device_type,This refers to the type of the device.
9.1.0,true,checkpoint,checkpoint.dlp_incident_uid,keyword,custom,,example-dlp_incident_uid,The unique identifier for the DLP incident.
9.1.0,true,checkpoint,checkpoint.dst_domain_name,keyword,custom,,example-dst_domain_name,The domain name of the destination.
9.1.0,true,checkpoint,checkpoint.elapsed,keyword,custom,,example-elapsed,"The elapsed time for the operation, in milliseconds."
9.1.0,true,checkpoint,checkpoint.event_type,keyword,custom,,example-event_type,The type of event logged.
9.1.0,true,checkpoint,checkpoint.facility,keyword,custom,,example-facility,The facility associated with the log message.
9.1.0,true,checkpoint,checkpoint.failed_login_factor_num,long,custom,,12345,Number of consecutive failed login attempts before triggering security measures.
9.1.0,true,checkpoint,checkpoint.fieldschanges,keyword,custom,,example-fieldschanges,This field helps to monitor changes made to log fields.
9.1.0,true,checkpoint,checkpoint.frequency,keyword,custom,,example-frequency,The frequency of the event.
9.1.0,true,checkpoint,checkpoint.fw_subproduct,keyword,custom,,example-fw_subproduct,"Points to specific functionality or module (e.g., FW Monitor) for security monitoring, analysis, and troubleshooting."
9.1.0,true,checkpoint,checkpoint.host_ip,ip,custom,,192.168.1.1,The IP address of the host.
9.1.0,true,checkpoint,checkpoint.hostname,keyword,custom,,example-hostname,The hostname of the device.
9.1.0,true,checkpoint,checkpoint.icmp,keyword,custom,,example-icmp,The ICMP protocol information associated with the log entry.
9.1.0,true,checkpoint,checkpoint.icmp_code,keyword,custom,,example-icmp_code,The ICMP code field associated with the log entry.
9.1.0,true,checkpoint,checkpoint.icmp_type,keyword,custom,,example-icmp_type,The ICMP type field associated with the log entry.
9.1.0,true,checkpoint,checkpoint.identity_src,keyword,custom,,example-identity_src,The source of the identity information.
9.1.0,true,checkpoint,checkpoint.identity_type,keyword,custom,,example-identity_type,The type of identity information.
9.1.0,true,checkpoint,checkpoint.install_policy_acceleration,keyword,custom,,example-install_policy_acceleration,Indicates whether policy acceleration was installed.
9.1.0,true,checkpoint,checkpoint.log_delay,keyword,custom,,example-log_delay,"The delay in logging the event, in milliseconds."
9.1.0,true,checkpoint,checkpoint.logic_changes,keyword,custom,,example-logic_changes,Technical information about the specific changes done on the affected object.
9.1.0,true,checkpoint,checkpoint.logid,long,custom,,12345,"This is a unique identity for logs includes: Type, Family, Product/Blade, Category."
9.1.0,true,checkpoint,checkpoint.login_option,keyword,custom,,example-login_option,The login option used for the event as reported by the observer.
9.1.0,true,checkpoint,checkpoint.login_timestamp,keyword,custom,,example-login_timestamp,The timestamp of the login event.
9.1.0,true,checkpoint,checkpoint.loguid,keyword,custom,,example-loguid,The unique identifier for the log entry.
9.1.0,true,checkpoint,checkpoint.machine,keyword,custom,,example-machine,L2TP machine which triggered the log and the log refers to it.
9.1.0,true,checkpoint,checkpoint.malware_action,keyword,custom,,example-malware_action,Detailed explanation of the observerd behavior.
9.1.0,true,checkpoint,checkpoint.malware_family,keyword,custom,,example-malware_family,The family of malware detected.
9.1.0,true,checkpoint,checkpoint.malware_rule_id,keyword,custom,,example-malware_rule_id,This field represents the threat Prevention rule ID.
9.1.0,true,checkpoint,checkpoint.malware_rule_name,keyword,custom,,example-malware_rule_name,This is the Threat Prevention rule name.
9.1.0,true,checkpoint,checkpoint.match_id,long,custom,,12345,This field represents private key of the rule.
9.1.0,true,checkpoint,checkpoint.message,keyword,custom,,example-message,This field provides additional information to the event.
9.1.0,true,checkpoint,checkpoint.methods,keyword,custom,,example-methods,This field represents the IPsec methods.
9.1.0,true,checkpoint,checkpoint.more,keyword,custom,,example-more,Additional information about the log entry.
9.1.0,true,checkpoint,checkpoint.nat_addtnl_rulenum,long,custom,,12345,"When matching 2 automatic rules , second rule match will be shown otherwise field will be 0."
9.1.0,true,checkpoint,checkpoint.nat_rule_uid,keyword,custom,,example-nat_rule_uid,The unique identifier for the NAT rule.
9.1.0,true,checkpoint,checkpoint.nat_rulenum,long,custom,,12345,NAT rulebase first matched rule.
9.1.0,true,checkpoint,checkpoint.objectname,keyword,custom,,example-objectname,This indicates the name of the object that is affected by the action.
9.1.0,true,checkpoint,checkpoint.objecttype,keyword,custom,,example-objecttype,This indicates the type of the affected object.
9.1.0,true,checkpoint,checkpoint.office_mode_ip,ip,custom,,192.168.1.1,The IP address assigned in office mode.
9.1.0,true,checkpoint,checkpoint.operation,keyword,custom,,example-operation,This represents the Operation made by Threat Extraction.
9.1.0,true,checkpoint,checkpoint.operation_number,long,custom,,12345,"Operation number done by the administrator, each operation is represented by a number."
9.1.0,true,checkpoint,checkpoint.operation_result_description,keyword,custom,,example-operation_result_description,Description of the result of an operation performed.
9.1.0,true,checkpoint,checkpoint.operation_results,keyword,custom,,example-operation_results,The results of the operation performed.
9.1.0,true,checkpoint,checkpoint.origin_sic_name,keyword,custom,,example-origin_sic_name,This indicates the SIC name of the Security Gateway.
9.1.0,true,checkpoint,checkpoint.os_bits,keyword,custom,,example-os_bits,The number of bits of the operating system.
9.1.0,true,checkpoint,checkpoint.os_build,keyword,custom,,example-os_build,The build version of the operating system.
9.1.0,true,checkpoint,checkpoint.os_edition,keyword,custom,,example-os_edition,The edition of the operating system.
9.1.0,true,checkpoint,checkpoint.outzonlags,keyword,custom,,example-outzonlags,The lag in the outbound zone.
9.1.0,true,checkpoint,checkpoint.package_action,keyword,custom,,example-package_action,The action performed on the package.
9.1.0,true,checkpoint,checkpoint.packet_capture_name,keyword,custom,,example-packet_capture_name,The name of the packet capture file.
9.1.0,true,checkpoint,checkpoint.packet_capture_time,keyword,custom,,example-packet_capture_time,The timestamp of the packet capture.
9.1.0,true,checkpoint,checkpoint.packet_capture_unique_id,keyword,custom,,example-packet_capture_unique_id,The unique identifier for the packet capture.
9.1.0,true,checkpoint,checkpoint.parent_rule,long,custom,,12345,"This field is the Parent rule number, in case of inline layer."
9.1.0,true,checkpoint,checkpoint.peer_gateway,ip,custom,,192.168.1.1,Main IP address of the VPN peer Security Gateway.
9.1.0,true,checkpoint,checkpoint.performance_impact,keyword,custom,,example-performance_impact,The impact of the event on system performance.
9.1.0,true,checkpoint,checkpoint.policy_name,keyword,custom,,example-policy_name,Name of the last policy that this Security Gateway fetched.
9.1.0,true,checkpoint,checkpoint.policy_time,keyword,custom,,example-policy_time,The timestamp of the policy application.
9.1.0,true,checkpoint,checkpoint.portal_message,keyword,custom,,example-portal_message,The message displayed on the portal.
9.1.0,true,checkpoint,checkpoint.precise_error,keyword,custom,,example-precise_error,A precise error message or code.
9.1.0,true,checkpoint,checkpoint.protection_id,keyword,custom,,example-protection_id,The unique identifier for the protection mechanism.
9.1.0,true,checkpoint,checkpoint.protection_name,keyword,custom,,example-protection_name,The name of the protection mechanism.
9.1.0,true,checkpoint,checkpoint.protection_type,keyword,custom,,example-protection_type,The type of protection mechanism.
9.1.0,true,checkpoint,checkpoint.protocol,keyword,custom,,example-protocol,The protocol used in the connection.
9.1.0,true,checkpoint,checkpoint.proxy_src_ip,ip,custom,,192.168.1.1,The source IP address of the proxy.
9.1.0,true,checkpoint,checkpoint.reason,keyword,custom,,example-reason,This field provides description of log's reason.
9.1.0,true,checkpoint,checkpoint.reject_id_kid,keyword,custom,,example-reject_id_kid,The identifier for the rejection event.
9.1.0,true,checkpoint,checkpoint.roles,keyword,custom,,example-roles,This field represents the role of identity.
9.1.0,true,checkpoint,checkpoint.row_start,keyword,custom,,example-row_start,This field indicates the starting row number of a log entry within a specific log file.
9.1.0,true,checkpoint,checkpoint.rule_action,keyword,custom,,example-rule_action,Action of the matched rule in the access policy.
9.1.0,true,checkpoint,checkpoint.rule_name,keyword,custom,,example-rule_name,The name of the rule or signature generating the event.
9.1.0,true,checkpoint,checkpoint.rule_uid,keyword,custom,,example-rule_uid,"Rule ID unique within a set or group of agents, observers, or entities using the rule for event detection."
9.1.0,true,checkpoint,checkpoint.scheme,keyword,custom,,example-scheme,This field describes the scheme used for the log.
9.1.0,true,checkpoint,checkpoint.scope,keyword,custom,,example-scope,The scope of the log entry.
9.1.0,true,checkpoint,checkpoint.script_value_for_one_time_scripts,keyword,custom,,example-script_value_for_one_time_scripts,The value or output of a one-time script execution.
9.1.0,true,checkpoint,checkpoint.security_inzone,keyword,custom,,example-security_inzone,Network zone of incoming traffic as reported by the observer to categorize the source area of ingress traffic.
9.1.0,true,checkpoint,checkpoint.security_outzone,keyword,custom,,example-security_outzone,Network zone of outbound traffic as reported by the observer to categorize the destination area of egress traffic.
9.1.0,true,checkpoint,checkpoint.sendtotrackerasadvancedauditlog,keyword,custom,,example-sendtotrackerasadvancedauditlog,Controls if specific log data (security gateway logs) is sent to dedicated advanced audit log for detailed analysis.
9.1.0,true,checkpoint,checkpoint.ser_agent_kid,keyword,custom,,example-ser_agent_kid,The identifier for the security agent.
9.1.0,true,checkpoint,checkpoint.server_inbound_interface,keyword,custom,,example-server_inbound_interface,The inbound interface of the server.
9.1.0,true,checkpoint,checkpoint.session_description,keyword,custom,,example-session_description,A description of the session associated with the log.
9.1.0,true,checkpoint,checkpoint.session_id,keyword,custom,,example-session_id,The unique identifier for the session.
9.1.0,true,checkpoint,checkpoint.session_name,keyword,custom,,example-session_name,"The name of the session, in which the change was published."
9.1.0,true,checkpoint,checkpoint.session_timeout,keyword,custom,,example-session_timeout,"The session timeout value, in seconds."
