ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,agent,agent.host.network.egress.packets,long,extended,,,The number of packets sent on all network interfaces.
9.1.0,true,agent,agent.host.network.egress.queue,long,custom,,10,Transmit queue length.
9.1.0,true,agent,agent.host.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.drops,long,custom,,10,Number of dropped received packets.
9.1.0,true,agent,agent.host.network.ingress.errors,long,custom,,10,Number of reception errors.
9.1.0,true,agent,agent.host.network.ingress.packets,long,extended,,,The number of packets received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.queue,long,custom,,10,Receive queue length.
9.1.0,true,agent,agent.host.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
9.1.0,true,agent,agent.host.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.full.text,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
9.1.0,true,agent,agent.host.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.name.text,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
9.1.0,true,agent,agent.host.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
9.1.0,true,agent,agent.host.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
9.1.0,true,agent,agent.host.pid_ns_ino,keyword,extended,,256383,Pid namespace inode
9.1.0,true,agent,agent.host.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
9.1.0,true,agent,agent.host.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
9.1.0,true,agent,agent.host.type,keyword,core,,,Type of host.
9.1.0,true,agent,agent.host.uptime,long,extended,,1325,Seconds the host has been up.
9.1.0,true,agent,agent.id,keyword,core,,8a4f500d,Unique identifier of this agent.
9.1.0,true,agent,agent.name,keyword,core,,foo,Custom name of the agent.
9.1.0,true,agent,agent.type,keyword,core,,filebeat,Type of the agent.
9.1.0,true,agent,agent.version,keyword,core,,6.0.0-rc2,Version of the agent.
9.1.0,true,apache_tomcat,apache_tomcat.access.connection_status,keyword,custom,,example-connection_status,Connection status when response is completed.
9.1.0,true,apache_tomcat,apache_tomcat.access.http.ident,keyword,custom,,example-ident,Remote logical username from identd.
9.1.0,true,apache_tomcat,apache_tomcat.access.http.useragent,keyword,custom,,example-useragent,The user id of the authenticated user requesting the page (if HTTP authentication is used).
9.1.0,true,apache_tomcat,apache_tomcat.access.ip.local,ip,custom,,192.168.1.1,The local IP address of the Apache Tomcat server that handled the request.
9.1.0,true,apache_tomcat,apache_tomcat.access.request_process_time,double,custom,,,"Time taken to process the request, in millis."
9.1.0,true,apache_tomcat,apache_tomcat.access.response_time,double,custom,,,"Time taken to commit the response, in millis."
9.1.0,true,apache_tomcat,apache_tomcat.cache.application_name,keyword,custom,,example-application_name,Name of the Apache Tomcat application.
9.1.0,true,apache_tomcat,apache_tomcat.cache.hit.count,double,custom,,,The number of requests for resources that were served from the cache.
9.1.0,true,apache_tomcat,apache_tomcat.cache.lookup.count,double,custom,,,The number of requests for resources.
9.1.0,true,apache_tomcat,apache_tomcat.cache.object.size.max.kb,double,custom,,,The maximum permitted size for a single object in the cache in kB.
9.1.0,true,apache_tomcat,apache_tomcat.cache.size.current.kb,double,custom,,,The current estimate of the cache size in kB.
9.1.0,true,apache_tomcat,apache_tomcat.cache.size.max.kb,double,custom,,,The maximum permitted size of the cache in kB.
9.1.0,true,apache_tomcat,apache_tomcat.cache.ttl.ms,double,custom,,,The time-to-live for cache entries in milliseconds.
9.1.0,true,apache_tomcat,apache_tomcat.catalina.subsystem,keyword,custom,,example-subsystem,"Apache Tomcat subsystem or module type that generated the message (e.g., RBPM, JMS). Identifies the source component."
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.access_to_underlying_connection_allowed,boolean,custom,,True,Returns the state of connections that will be established when the connection pool is started.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.application_name,keyword,custom,,example-application_name,Name of the Apache Tomcat application.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.cache.state,long,custom,,12345,Cache state of connection pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.abandoned_usage_tracking,boolean,custom,,True,Indicates if full stack traces are required when logAbandoned is true.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.active.count,long,custom,,12345,Number of active connections in pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.autocommit_on_return,boolean,custom,,True,Connections being returned to the pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.clear_statement_pool_on_return,boolean,custom,,True,Keeps track of statements associated with a connection.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.closed,boolean,custom,,True,"Indicates if connection is closed. Helps identify connection issues, network interruptions, or resource exhaustion."
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.database.time.max.ms,long,custom,,12345,Maximum time to wait for a database connection to become available in ms.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.default_transaction_isolation,long,custom,,12345,TransactionIsolation state of connections created by this pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.enable_autocommit_on_return,boolean,custom,,True,Connections being returned to the pool will be checked and configured with Connection.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.fast_fail_validation,boolean,custom,,True,Timeout before a connection validation queries fail.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.count,long,custom,,12345,Idle number of connection pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.exists,boolean,custom,,True,Indicates if connection is idle in pool. Helps monitor connection state and identify inefficient usage.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.max.count,long,custom,,12345,Maximum idle connections allowed in pool. Optimizes resource usage and balances availability with overhead reduction.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.max.size,long,custom,,12345,Returns the maximum number of connections that can remain idle in the pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.max.time.ms,long,custom,,12345,Maximum objects examined per run of the idle object evictor thread. Controls pool cleanup efficiency.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.min.size,long,custom,,12345,The minimum number of established connections that should be kept in the pool at all times.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.idle.min.time.ms,long,custom,,12345,Minimum time an object sits idle in pool before becoming eligible for eviction by the idle object evictor.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.initial_size.count,long,custom,,12345,The initial number of connections that are created when the pool is started.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.lifetime.max.ms,long,custom,,12345,The maximum lifetime in milliseconds of a connection.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.log_expired,boolean,custom,,True,Log expired connection in pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.min_evictable_idle.time,long,custom,,12345,The minimum amount of time an object may sit idle in the pool before it is eligible for eviction.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.remove_abandoned_on_borrow,boolean,custom,,True,Remove abandoned connections from the pool when a connection is borrowed.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.remove_abandoned_on_maintenance,boolean,custom,,True,The commons dbcp parameters which are unique from the Tomcat JDBC connection pool parameters are not being accepted.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.remove_abandoned_timeout,long,custom,,12345,Timeout in seconds before an abandoned (in use) connection can be removed.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.rollback_on_return,boolean,custom,,True,The pool can terminate the transaction by calling rollback on the connection.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.test_on_return,boolean,custom,,True,The indication of whether objects will be validated before being returned to the pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.test_while_idle,boolean,custom,,True,Indicates if pool tests idle connections for validity. Prevents stale connections and improves application reliability.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.time_between_eviction_run.time.ms,long,custom,,12345,The total amount of time in milliseconds to sleep between runs of the idle connection validation/cleaner thread.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.connection.validate,long,custom,,12345,Validate connections from this pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.lifo,boolean,custom,,True,Last In First Out connections.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.max.total,long,custom,,12345,Maximum total of connection pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.prepared_statements,boolean,custom,,True,Validate connections from this pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.test_on_borrow,boolean,custom,,True,The indication of whether objects will be validated before being borrowed from the pool.
9.1.0,true,apache_tomcat,apache_tomcat.connection_pool.test_on_create,boolean,custom,,True,Property determines whether or not the pool will validate objects immediately after they are created by the pool.
9.1.0,true,apache_tomcat,apache_tomcat.localhost.subsystem,keyword,custom,,example-subsystem,"Apache Tomcat subsystem or module type that generated the message (e.g., RBPM, JMS). Identifies the source component."
9.1.0,true,apache_tomcat,apache_tomcat.memory.doc_type,keyword,custom,,example-doc_type,Document type of the event. This should be either 'memory' or 'gc'.
9.1.0,true,apache_tomcat,apache_tomcat.memory.gc.collection.count,long,custom,,12345,The cumulative number of invoked garbage collections since the start of the server.
9.1.0,true,apache_tomcat,apache_tomcat.memory.gc.collection.time.ms,long,custom,,12345,The time (in milliseconds) taken by garbage collection during the collection interval.
9.1.0,true,apache_tomcat,apache_tomcat.memory.gc.valid,long,custom,,12345,G1 garbage collection validity when old GC JMX counter stays at 0 while old space is reclaimed by young collections.
9.1.0,true,apache_tomcat,apache_tomcat.memory.heap.committed.bytes,keyword,custom,,example-bytes,"Heap memory committed in bytes. Memory guaranteed available for heap use, managed by JVM for performance optimization."
9.1.0,true,apache_tomcat,apache_tomcat.memory.heap.init.bytes,keyword,custom,,example-bytes,"Heap memory initialized in bytes. Initial memory allocated for heap at JVM startup, configurable via JVM options."
9.1.0,true,apache_tomcat,apache_tomcat.memory.heap.max.bytes,keyword,custom,,example-bytes,Max heap memory usage in bytes. Value of -1 indicates no predefined size limit was specified by the user.
9.1.0,true,apache_tomcat,apache_tomcat.memory.heap.used.bytes,keyword,custom,,example-bytes,"The amount of heap memory used, in bytes."
9.1.0,true,apache_tomcat,apache_tomcat.memory.non_heap.committed.bytes,keyword,custom,,example-bytes,"The amount of non-heap memory committed, in bytes."
9.1.0,true,apache_tomcat,apache_tomcat.memory.non_heap.init.bytes,keyword,custom,,example-bytes,"Non-heap memory initialized in bytes, configurable via JVM options."
9.1.0,true,apache_tomcat,apache_tomcat.memory.non_heap.max.bytes,keyword,custom,,example-bytes,Max non-heap memory usage in bytes. Value of -1 indicates no predefined size limit was specified by the user.
9.1.0,true,apache_tomcat,apache_tomcat.memory.non_heap.used.bytes,keyword,custom,,example-bytes,"The amount of non-heap memory used, in bytes."
9.1.0,true,apache_tomcat,apache_tomcat.memory.object_pending_finalization.count,long,custom,,12345,Count of object pending finalization.
9.1.0,true,apache_tomcat,apache_tomcat.memory.verbose,boolean,custom,,True,"Enables memory manager console messages for memory operations when true (1.0=true, 0.0=false)."
9.1.0,true,apache_tomcat,apache_tomcat.request.count,long,custom,,12345,The total number of requests received.
9.1.0,true,apache_tomcat,apache_tomcat.request.error.count,long,custom,,12345,The total number of requests that resulted in an error.
9.1.0,true,apache_tomcat,apache_tomcat.request.nio_connector,keyword,custom,,example-nio_connector,The name of the NIO connector used to process the request.
9.1.0,true,apache_tomcat,apache_tomcat.request.received.bytes,long,custom,,12345,The total number of bytes received in requests.
9.1.0,true,apache_tomcat,apache_tomcat.request.sent.bytes,long,custom,,12345,The total number of bytes sent in responses.
9.1.0,true,apache_tomcat,apache_tomcat.request.time.max,long,custom,,12345,"The maximum time taken to process a request, in milliseconds."
9.1.0,true,apache_tomcat,apache_tomcat.request.time.total,long,custom,,12345,"The total time taken to process requests, in milliseconds."
9.1.0,true,apache_tomcat,apache_tomcat.session.active.allowed.max,long,custom,,12345,"The maximum number of active sessions allowed, or -1 for no limit."
9.1.0,true,apache_tomcat,apache_tomcat.session.active.max,long,custom,,12345,Maximum number of active sessions so far.
9.1.0,true,apache_tomcat,apache_tomcat.session.active.total,long,custom,,12345,Number of active sessions at this moment.
9.1.0,true,apache_tomcat,apache_tomcat.session.alive_time.avg,long,custom,,12345,Average time an expired session had been alive.
9.1.0,true,apache_tomcat,apache_tomcat.session.alive_time.max,long,custom,,12345,Longest time an expired session had been alive.
9.1.0,true,apache_tomcat,apache_tomcat.session.application_name,keyword,custom,,example-application_name,Name of the Apache Tomcat application.
9.1.0,true,apache_tomcat,apache_tomcat.session.create.rate,long,custom,,12345,Session creation rate in sessions per minute.
9.1.0,true,apache_tomcat,apache_tomcat.session.create.total,long,custom,,12345,Total number of sessions created by the manager.
9.1.0,true,apache_tomcat,apache_tomcat.session.duplicate_ids.count,long,custom,,12345,Number of duplicated session ids generated.
9.1.0,true,apache_tomcat,apache_tomcat.session.expire.rate,long,custom,,12345,Session expiration rate in sessions per minute.
9.1.0,true,apache_tomcat,apache_tomcat.session.expire.total,long,custom,,12345,Number of sessions that expired (doesn't include explicit invalidations).
9.1.0,true,apache_tomcat,apache_tomcat.session.persist_authentication,boolean,custom,,True,"Indicates if sessions persist authentication info when saved (e.g., across application restarts)."
9.1.0,true,apache_tomcat,apache_tomcat.session.process_expires_frequency.count,long,custom,,12345,The frequency of the manager checks (expiration and passivation).
9.1.0,true,apache_tomcat,apache_tomcat.session.processing_time,long,custom,,12345,Time spent doing housekeeping and expiration.
9.1.0,true,apache_tomcat,apache_tomcat.session.rejected.count,long,custom,,12345,Number of sessions we rejected due to maxActive being reached.
9.1.0,true,apache_tomcat,apache_tomcat.session.warn_on_session_attribute_filter_failure,boolean,custom,,True,Indicates whether a warning should be issued when session attribute filtering fails.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.connection.count,long,custom,,12345,"Total connections managed by Tomcat thread pool. Monitors capacity, usage, and helps identify bottlenecks."
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.connection.linger,long,custom,,12345,The number of seconds during which the sockets used by this connector will linger when they are closed.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.connection.max,long,custom,,12345,The total number of concurrent connections that the server will accept and process.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.connection.timeout,long,custom,,12345,Maximum idle time (ms) for connections in thread pool before closure.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.contention.monitoring_enabled,boolean,custom,,True,This is used to determine if a Java virtual machine enables thread contention monitoring.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.executor_termination.timeout.ms,long,custom,,12345,Time (ms) internal executor waits for request threads to terminate before stopping connector. Default is 5000ms.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.initiated_connector.state,boolean,custom,,True,State of bound when the connector is initiated.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.keep_alive.count,long,custom,,12345,Total keep alive on the ThreadPool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.keep_alive.max_requests,long,custom,,12345,Maximum number of request keep alive in ThreadPool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.keep_alive.timeout,long,custom,,12345,Keep alive timeout on the ThreadPool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.nio_connector,keyword,custom,,example-nio_connector,Indicates if NIO connector is enabled in thread pool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.ssl_enabled,boolean,custom,,True,The status which states whether SSL is enabled for the thread pool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.tcp_no_delay,boolean,custom,,True,Status of tcp no delay option used to improves performance under most circumstances.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.accept.count,long,custom,,12345,Count of all threads accepted.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.active.count,long,custom,,12345,Current active threads at JVM level (from java.lang:type=Threading).
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.allocated_memory.enabled,boolean,custom,,True,Allocated memory enabled in thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.allocated_memory.supported,boolean,custom,,True,Allocated memory supported in thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.current.allocated.bytes,keyword,custom,,example-bytes,Allocated bytes in current thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.current.busy,long,custom,,12345,Current busy threads from the ThreadPool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.current.count,long,custom,,12345,"Current number of threads, taken from the ThreadPool."
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.current.cpu.time.enabled,boolean,custom,,True,This is used to determine if a Java virtual machine enables CPU time for the current thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.current.cpu.time.ms,keyword,custom,,example-ms,CPU time used by the current thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.current.user.time.ms,keyword,custom,,example-ms,User time used by the current thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.daemon.count,long,custom,,12345,Current number of daemon threads in the thread pool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.daemon.status,boolean,custom,,True,The status which states whether the thread is daemon or not.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.paused,boolean,custom,,True,The status which states whether the thread is paused or not.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.peak.count,long,custom,,12345,Peak number of threads at JVM level (from java.lang:type=Threading).
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.port.default,long,custom,,12345,Default port of thread in Apache Tomcat.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.port.offset,long,custom,,12345,The offset to apply to port of thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.port.value,long,custom,,12345,"Network port associated with the Apache Tomcat thread. Used for monitoring, troubleshooting, and performance analysis."
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.port.with_offset,long,custom,,12345,Port of thread with offset.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.priority.acceptor,long,custom,,12345,The priority of the acceptor thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.priority.count,long,custom,,12345,Count of all threads with a specific priority.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.priority.poller,long,custom,,12345,The priority of the poller threads.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.requests.max,long,custom,,12345,"Max threads from the ThreadPool, to be created by the connector and made available for requests."
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.running.min,long,custom,,12345,The minimum number of threads always kept running.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.running.value,boolean,custom,,True,The status which states whether the thread is running or not.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.selector.timeout,long,custom,,12345,Selector timeout for the thread pool.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.sni_parse_limit,long,custom,,12345,SNI parsing limit of thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.supported.contention_monitoring,boolean,custom,,True,This is used to determine if a Java virtual machine supports thread contention monitoring.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.supported.cpu.current.time,boolean,custom,,True,CPU time that the current thread has executed in user mode is supported or not.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.supported.usage.object_monitor,boolean,custom,,True,Support of object monitor usage of thread.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.supported.usage.synchronizer,boolean,custom,,True,Indicates if JVM supports monitoring thread synchronizer usage. Helps diagnose performance bottlenecks and deadlocks.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.thread.total,long,custom,,12345,Total threads at the JVM level (from java.lang:type=Threading).
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.use_inherited_channel,boolean,custom,,True,Returns the channel inherited from the entity that created this Java virtual machine.
9.1.0,true,apache_tomcat,apache_tomcat.thread_pool.use_send_file,boolean,custom,,True,Use of sendfile will disable any compression that Tomcat may otherwise have performed on the response.
9.1.0,true,check,check.compliance,keyword,custom,array,"[""cis:1.1.1"",""cis_csc:5.2""]",CIS compliance standard.
9.1.0,true,check,check.condition,keyword,custom,,all,Relationship between the rules.
9.1.0,true,check,check.description,keyword,custom,,"""The password history setting determines the number of unique new passwords a user must use before an old password can be reused.""",Extended description of the check.
9.1.0,true,check,check.id,keyword,custom,,26000,The ID of the SCA policy check.
9.1.0,true,check,check.name,keyword,custom,,Ensure 'Enforce password history' is set to '24 or more password(s)'.,The name of the SCA policy check.
9.1.0,true,check,check.rationale,keyword,custom,,"""The longer a user uses the same password, the more likely it is that the password will be compromised.""",The reason for the check. Why it is important.
9.1.0,true,check,check.reason,keyword,custom,,"""The password history setting is not set to 24 or more password(s).""",Reason for the check result.
9.1.0,true,check,check.references,keyword,custom,array,"[""https://workbench.cisecurity.org""]",References for the check.
9.1.0,true,check,check.remediation,keyword,custom,,"""To establish the recommended configuration, set the following registry value to 24 or more password(s):""",Actions to take to remediate the check.
9.1.0,true,check,check.result,keyword,custom,,failed,Result of the check.
9.1.0,true,check,check.rules,keyword,custom,array,"""[\""c:net.exe accounts -> n:Maximum password age \(days\):\s+(\d+) compare > 0\"","" > ""\""c:net.exe accounts -> n:Length of password history maintained:\s+(\d+) compare >= 24\""]""",Rules to be evaluated.
9.1.0,true,client,client.address,keyword,extended,,,Client network address.
9.1.0,true,client,client.as.number,long,extended,,15169,Unique number allocated to the autonomous system.
9.1.0,true,client,client.as.organization.name,keyword,extended,,Google LLC,Organization name.
9.1.0,true,client,client.as.organization.name.text,keyword,extended,,Google LLC,Organization name.
9.1.0,true,client,client.bytes,long,core,,184,Bytes sent from the client to the server.
9.1.0,true,client,client.domain,keyword,core,,foo.example.com,The domain name of the client.
9.1.0,true,client,client.geo.city_name,keyword,core,,Montreal,City name.
9.1.0,true,client,client.geo.continent_code,keyword,core,,NA,Continent code.
9.1.0,true,client,client.geo.continent_name,keyword,core,,North America,Name of the continent.
9.1.0,true,client,client.geo.country_iso_code,keyword,core,,CA,Country ISO code.
9.1.0,true,client,client.geo.country_name,keyword,core,,Canada,Country name.
9.1.0,true,client,client.geo.location,geo_point,core,,"{ ""lon"": -73.614830, ""lat"": 45.505918 }",Longitude and latitude.
9.1.0,true,client,client.geo.name,keyword,extended,,boston-dc,User-defined description of a location.
9.1.0,true,client,client.geo.postal_code,keyword,core,,94040,Postal code.
