ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
8.11.0,true,agent,agent.host.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
8.11.0,true,agent,agent.host.network.ingress.packets,long,extended,,,The number of packets received on all network interfaces.
8.11.0,true,agent,agent.host.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
8.11.0,true,agent,agent.host.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
8.11.0,true,agent,agent.host.os.full.text,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
8.11.0,true,agent,agent.host.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
8.11.0,true,agent,agent.host.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
8.11.0,true,agent,agent.host.os.name.text,keyword,extended,,Mac OS X,"Operating system name, without the version."
8.11.0,true,agent,agent.host.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
8.11.0,true,agent,agent.host.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
8.11.0,true,agent,agent.host.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
8.11.0,true,agent,agent.host.pid_ns_ino,keyword,extended,,256383,Pid namespace inode
8.11.0,true,agent,agent.host.type,keyword,core,,,Type of host.
8.11.0,true,agent,agent.host.uptime,long,extended,,1325,Seconds the host has been up.
8.11.0,true,agent,agent.id,keyword,core,,8a4f500d,Unique identifier of this agent.
8.11.0,true,agent,agent.name,keyword,core,,foo,Custom name of the agent.
8.11.0,true,agent,agent.type,keyword,core,,filebeat,Type of the agent.
8.11.0,true,agent,agent.version,keyword,core,,6.0.0-rc2,Version of the agent.
8.11.0,true,check,check.compliance,keyword,custom,array,"[""cis:1.1.1"",""cis_csc:5.2""]",List of compliance standards.
8.11.0,true,check,check.condition,keyword,custom,,all,Condition for the check.
8.11.0,true,check,check.description,keyword,custom,,This policy setting determines ...,Check description.
8.11.0,true,check,check.id,keyword,custom,,26000,Check ID.
8.11.0,true,check,check.name,keyword,custom,,Ensure 'Enforce password history' is set to '24 or more password(s)'.,Check name.
8.11.0,true,check,check.rationale,keyword,custom,,The longer a user uses the same password ...,Rationale for the check.
8.11.0,true,check,check.reason,keyword,custom,,<reason>,Reason for the check result.
8.11.0,true,check,check.references,keyword,custom,array,"[""https://workbench.cisecurity.org""]",List of references.
8.11.0,true,check,check.remediation,keyword,custom,,To establish the recommended configuration ...,Remediation steps for the check.
8.11.0,true,check,check.result,keyword,custom,,failed,Check result.
8.11.0,true,check,check.rules,keyword,custom,array,"""[\""c:net.exe accounts -> n:Maximum password age \(days\):\s+(\d+) compare > 0\"","" > ""\""c:net.exe accounts -> n:Length of password history maintained:\s+(\d+) compare >= 24\""]""",List of rules.
8.11.0,true,host,host.architecture,keyword,core,,x86_64,Operating system architecture.
8.11.0,true,host,host.boot.id,keyword,extended,,88a1f0ed-5ae5-41ee-af6b-41921c311872,Linux boot uuid taken from /proc/sys/kernel/random/boot_id
8.11.0,true,host,host.cpu.usage,float,extended,,,"Percent CPU used, between 0 and 1."
8.11.0,true,host,host.disk.read.bytes,long,extended,,,The number of bytes read by all disks.
8.11.0,true,host,host.disk.write.bytes,long,extended,,,The number of bytes written on all disks.
8.11.0,true,host,host.domain,keyword,extended,,CONTOSO,Name of the directory the group is a member of.
8.11.0,true,host,host.geo.city_name,keyword,core,,Montreal,City name.
8.11.0,true,host,host.geo.continent_code,keyword,core,,NA,Continent code.
8.11.0,true,host,host.geo.continent_name,keyword,core,,North America,Name of the continent.
8.11.0,true,host,host.geo.country_iso_code,keyword,core,,CA,Country ISO code.
8.11.0,true,host,host.geo.country_name,keyword,core,,Canada,Country name.
8.11.0,true,host,host.geo.location,geo_point,core,,"{ ""lon"": -73.614830, ""lat"": 45.505918 }",Longitude and latitude.
8.11.0,true,host,host.geo.name,keyword,extended,,boston-dc,User-defined description of a location.
8.11.0,true,host,host.geo.postal_code,keyword,core,,94040,Postal code.
8.11.0,true,host,host.geo.region_iso_code,keyword,core,,CA-QC,Region ISO code.
8.11.0,true,host,host.geo.region_name,keyword,core,,Quebec,Region name.
8.11.0,true,host,host.geo.timezone,keyword,core,,America/Argentina/Buenos_Aires,Time zone.
8.11.0,true,host,host.hostname,keyword,core,,,Hostname of the host.
8.11.0,true,host,host.id,keyword,core,,,Unique host id.
8.11.0,true,host,host.ip,ip,core,array,,Host ip addresses.
8.11.0,true,host,host.mac,keyword,core,array,"[""00-00-5E-00-53-23"", ""00-00-5E-00-53-24""]",Host MAC addresses.
8.11.0,true,host,host.name,keyword,core,,,Name of the host.
8.11.0,true,host,host.network.egress.bytes,long,extended,,,The number of bytes sent on all network interfaces.
8.11.0,true,host,host.network.egress.packets,long,extended,,,The number of packets sent on all network interfaces.
8.11.0,true,host,host.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
8.11.0,true,host,host.network.ingress.packets,long,extended,,,The number of packets received on all network interfaces.
8.11.0,true,host,host.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
8.11.0,true,host,host.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
8.11.0,true,host,host.os.full.text,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
8.11.0,true,host,host.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
8.11.0,true,host,host.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
8.11.0,true,host,host.os.name.text,keyword,extended,,Mac OS X,"Operating system name, without the version."
8.11.0,true,host,host.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
8.11.0,true,host,host.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
8.11.0,true,host,host.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
8.11.0,true,host,host.pid_ns_ino,keyword,extended,,256383,Pid namespace inode
8.11.0,true,host,host.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
8.11.0,true,host,host.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
8.11.0,true,host,host.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
8.11.0,true,host,host.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
8.11.0,true,host,host.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
8.11.0,true,host,host.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
8.11.0,true,host,host.type,keyword,core,,,Type of host.
8.11.0,true,host,host.uptime,long,extended,,1325,Seconds the host has been up.
8.11.0,true,policy,policy.description,keyword,custom,,This document provides prescriptive guidance f...,Policy description.
8.11.0,true,policy,policy.file,keyword,custom,,cis_win11_enterprise.yml,File containing the policy definition.
8.11.0,true,policy,policy.id,keyword,custom,,cis_win11_enterprise_21H2,Policy ID.
8.11.0,true,policy,policy.name,keyword,custom,,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0,Policy name.
8.11.0,true,policy,policy.references,keyword,custom,array,"[""https://www.cisecurity.org/cis-benchmarks/""]",List of references.
