ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,agent,agent.host.network.egress.packets,long,extended,,,The number of packets sent on all network interfaces.
9.1.0,true,agent,agent.host.network.egress.queue,long,custom,,10,Transmit queue length.
9.1.0,true,agent,agent.host.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.drops,long,custom,,10,Number of dropped received packets.
9.1.0,true,agent,agent.host.network.ingress.errors,long,custom,,10,Number of reception errors.
9.1.0,true,agent,agent.host.network.ingress.packets,long,extended,,,The number of packets received on all network interfaces.
9.1.0,true,agent,agent.host.network.ingress.queue,long,custom,,10,Receive queue length.
9.1.0,true,agent,agent.host.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
9.1.0,true,agent,agent.host.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.full.text,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
9.1.0,true,agent,agent.host.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
9.1.0,true,agent,agent.host.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.name.text,keyword,extended,,Mac OS X,"Operating system name, without the version."
9.1.0,true,agent,agent.host.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
9.1.0,true,agent,agent.host.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
9.1.0,true,agent,agent.host.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
9.1.0,true,agent,agent.host.pid_ns_ino,keyword,extended,,256383,Pid namespace inode
9.1.0,true,agent,agent.host.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
9.1.0,true,agent,agent.host.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
9.1.0,true,agent,agent.host.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
9.1.0,true,agent,agent.host.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
9.1.0,true,agent,agent.host.type,keyword,core,,,Type of host.
9.1.0,true,agent,agent.host.uptime,long,extended,,1325,Seconds the host has been up.
9.1.0,true,agent,agent.id,keyword,core,,8a4f500d,Unique identifier of this agent.
9.1.0,true,agent,agent.name,keyword,core,,foo,Custom name of the agent.
9.1.0,true,agent,agent.type,keyword,core,,filebeat,Type of the agent.
9.1.0,true,agent,agent.version,keyword,core,,6.0.0-rc2,Version of the agent.
9.1.0,true,auditd,auditd.ARCH,keyword,custom,,example-ARCH,System architecture from ARCH field
9.1.0,true,auditd,auditd.AUID,keyword,custom,,example-AUID,Audit user ID from AUID field
9.1.0,true,auditd,auditd.EGID,keyword,custom,,example-EGID,Effective group ID from EGID field
9.1.0,true,auditd,auditd.EUID,keyword,custom,,example-EUID,Effective user ID from EUID field
9.1.0,true,auditd,auditd.FSGID,keyword,custom,,example-FSGID,File system group ID from FSGID field
9.1.0,true,auditd,auditd.FSUID,keyword,custom,,example-FSUID,File system user ID from FSUID field
9.1.0,true,auditd,auditd.GID,keyword,custom,,example-GID,Group ID from GID field
9.1.0,true,auditd,auditd.SGID,keyword,custom,,example-SGID,Saved group ID from SGID field
9.1.0,true,auditd,auditd.SUID,keyword,custom,,example-SUID,Saved user ID from SUID field
9.1.0,true,auditd,auditd.SYSCALL,keyword,custom,,example-SYSCALL,System call identifier from SYSCALL field
9.1.0,true,auditd,auditd.a0,keyword,custom,,example-a0,First syscall argument
9.1.0,true,auditd,auditd.a1,keyword,custom,,example-a1,Second syscall argument
9.1.0,true,auditd,auditd.a2,keyword,custom,,example-a2,Third syscall argument
9.1.0,true,auditd,auditd.a3,keyword,custom,,example-a3,Fourth syscall argument
9.1.0,true,auditd,auditd.a4,keyword,custom,,example-a4,Fifth syscall argument
9.1.0,true,auditd,auditd.apparmor,keyword,custom,,example-apparmor,AppArmor enforcement status
9.1.0,true,auditd,auditd.audit_failure,keyword,custom,,example-audit_failure,Audit system failure indicator
9.1.0,true,auditd,auditd.avc_action,keyword,custom,,example-avc_action,AVC access decision (granted/denied)
9.1.0,true,auditd,auditd.avc_request,keyword,custom,,example-avc_request,Requested permission in AVC event
9.1.0,true,auditd,auditd.capability,keyword,custom,,example-capability,Linux capability being used
9.1.0,true,auditd,auditd.cipher,keyword,custom,,example-cipher,Cryptographic cipher algorithm used
9.1.0,true,auditd,auditd.context,keyword,custom,,example-context,General security context information
9.1.0,true,auditd,auditd.data,keyword,custom,,example-data,Binary data content (base16 decoded)
9.1.0,true,auditd,auditd.default-context,keyword,custom,,example-default-context,Default SELinux security context
9.1.0,true,auditd,auditd.dev,keyword,custom,,example-dev,Device identifier (major:minor) for file system
9.1.0,true,auditd,auditd.direction,keyword,custom,,example-direction,Direction of cryptographic operation
9.1.0,true,auditd,auditd.dst_prefixlen,long,custom,,12345,Destination network prefix length
9.1.0,true,auditd,auditd.entries,long,custom,,12345,Number of entries in audit configuration
9.1.0,true,auditd,auditd.fam,keyword,custom,,example-fam,Address family number (2=IPv4 10=IPv6)
9.1.0,true,auditd,auditd.family,keyword,custom,,example-family,Network protocol family
9.1.0,true,auditd,auditd.fe,keyword,custom,,example-fe,File enforcement version before change
9.1.0,true,auditd,auditd.fi,keyword,custom,,example-fi,File enforcement version after change
9.1.0,true,auditd,auditd.format,keyword,custom,,example-format,Data format specification
9.1.0,true,auditd,auditd.fp,keyword,custom,,example-fp,File permissions field
9.1.0,true,auditd,auditd.fver,keyword,custom,,example-fver,File version information
9.1.0,true,auditd,auditd.gpg_res,keyword,custom,,example-gpg_res,GPG operation result (success/failure)
9.1.0,true,auditd,auditd.hostname,keyword,custom,,example-hostname,Remote hostname for network authentication events
9.1.0,true,auditd,auditd.id,keyword,custom,,example-id,Unique audit record identifier from id field
9.1.0,true,auditd,auditd.img-ctx,keyword,custom,,example-img-ctx,Container image security context
9.1.0,true,auditd,auditd.ino,keyword,custom,,example-ino,Inode number (alternative field)
9.1.0,true,auditd,auditd.inode,keyword,custom,,example-inode,File inode number for unique file identification
9.1.0,true,auditd,auditd.interface,keyword,custom,,example-interface,Network interface name
9.1.0,true,auditd,auditd.item,keyword,custom,,example-item,Item number for multi-item PATH records
9.1.0,true,auditd,auditd.items,keyword,custom,,example-items,Number of PATH records associated with syscall event
9.1.0,true,auditd,auditd.kernel,keyword,custom,,example-kernel,Kernel version information
9.1.0,true,auditd,auditd.key,keyword,custom,,example-key,Audit rule key for filtering and categorization
9.1.0,true,auditd,auditd.key_enforce,boolean,custom,,True,Key enforcement enabled (1=true/0=false)
9.1.0,true,auditd,auditd.kind,keyword,custom,,example-kind,Kind of virtualization event
9.1.0,true,auditd,auditd.ksize,long,custom,,12345,Cryptographic key size in bits
9.1.0,true,auditd,auditd.label,keyword,custom,,example-label,Security label information
9.1.0,true,auditd,auditd.laddr,keyword,custom,,example-laddr,Local address from network connection
9.1.0,true,auditd,auditd.list,keyword,custom,,example-list,Audit rule list name (exit/task/user etc)
9.1.0,true,auditd,auditd.log_uid,keyword,custom,array,example-log_uid,Array of user IDs when multiple user contexts present
9.1.0,true,auditd,auditd.lport,long,custom,,12345,Local port number from network connection
9.1.0,true,auditd,auditd.major,keyword,custom,,example-major,Major device number
9.1.0,true,auditd,auditd.minor,keyword,custom,,example-minor,Minor device number
9.1.0,true,auditd,auditd.mode,keyword,custom,,example-mode,File mode permissions in octal format
9.1.0,true,auditd,auditd.model,keyword,custom,,example-model,System hardware model
9.1.0,true,auditd,auditd.name,keyword,custom,,example-name,File or path name from PATH record
9.1.0,true,auditd,auditd.nametype,keyword,custom,,example-nametype,Type of name record (NORMAL/CREATE/DELETE/PARENT/UNKNOWN)
9.1.0,true,auditd,auditd.new-level,keyword,custom,,example-new-level,New SELinux security level
9.1.0,true,auditd,auditd.new_auid,keyword,custom,,example-new_auid,New audit user ID after change in LOGIN events
9.1.0,true,auditd,auditd.new_pe,keyword,custom,,example-new_pe,New permitted capabilities set
9.1.0,true,auditd,auditd.new_pi,keyword,custom,,example-new_pi,New inheritable capabilities set
9.1.0,true,auditd,auditd.new_pp,keyword,custom,,example-new_pp,New process capabilities set
9.1.0,true,auditd,auditd.new_ses,keyword,custom,,example-new_ses,New session ID after change
9.1.0,true,auditd,auditd.node,keyword,custom,,example-node,Node name where audit event occurred (from node field)
9.1.0,true,auditd,auditd.obj,keyword,custom,,example-obj,SELinux object security context
9.1.0,true,auditd,auditd.objtype,keyword,custom,,example-objtype,Type of object being accessed (NORMAL/CREATE/DELETE)
9.1.0,true,auditd,auditd.old,keyword,custom,,example-old,Previous value in configuration change events
9.1.0,true,auditd,auditd.old-level,keyword,custom,,example-old-level,Previous SELinux security level
9.1.0,true,auditd,auditd.old_auid,keyword,custom,,example-old_auid,Previous audit user ID before change in LOGIN events
9.1.0,true,auditd,auditd.old_pe,keyword,custom,,example-old_pe,Previous permitted capabilities set
9.1.0,true,auditd,auditd.old_pi,keyword,custom,,example-old_pi,Previous inheritable capabilities set
9.1.0,true,auditd,auditd.old_pp,keyword,custom,,example-old_pp,Previous process capabilities set
9.1.0,true,auditd,auditd.old_ses,keyword,custom,,example-old_ses,Previous session ID before change
9.1.0,true,auditd,auditd.op,keyword,custom,,example-op,Operation type (PAM:authentication/PAM:session_open etc)
9.1.0,true,auditd,auditd.operation,keyword,custom,,example-operation,AppArmor operation being performed
9.1.0,true,auditd,auditd.original_field,keyword,custom,,example-original_field,Name of original field containing structured data
9.1.0,true,auditd,auditd.path,keyword,custom,,example-path,File system path being accessed
9.1.0,true,auditd,auditd.peer_pid,long,custom,,12345,Peer process ID for inter-process communication
9.1.0,true,auditd,auditd.permissive,keyword,custom,,example-permissive,Whether SELinux is in permissive mode (1/0)
9.1.0,true,auditd,auditd.pfs,keyword,custom,,example-pfs,Perfect Forward Secrecy status (1=enabled)
9.1.0,true,auditd,auditd.proctitle,keyword,custom,,example-proctitle,Process command line (base16 decoded when present)
9.1.0,true,auditd,auditd.profile,keyword,custom,,example-profile,AppArmor profile name
9.1.0,true,auditd,auditd.prog_id,keyword,custom,,example-prog_id,Program identifier for eBPF programs
9.1.0,true,auditd,auditd.rdev,keyword,custom,,example-rdev,Device number for special/device files
9.1.0,true,auditd,auditd.reason,keyword,custom,,example-reason,Reason for audit event or failure
9.1.0,true,auditd,auditd.record_type,keyword,custom,,example-record_type,Type of audit record (SYSCALL/PATH/USER_LOGIN/AVC/EXECVE etc)
9.1.0,true,auditd,auditd.request,keyword,custom,,example-request,Permission being requested
9.1.0,true,auditd,auditd.reset,keyword,custom,,example-reset,Reset flag for session or configuration changes
9.1.0,true,auditd,auditd.root_dir,keyword,custom,,example-root_dir,Root directory for chroot operations
9.1.0,true,auditd,auditd.rport,long,custom,,12345,Remote port number from network connection
9.1.0,true,auditd,auditd.saddr,keyword,custom,,example-saddr,Socket address information (with SADDR data decoded)
9.1.0,true,auditd,auditd.saddr_fam,keyword,custom,,example-saddr_fam,Socket address family (inet/inet6/unix etc)
9.1.0,true,auditd,auditd.sauid,keyword,custom,,example-sauid,Session audit user ID for crypto events
9.1.0,true,auditd,auditd.scontext,keyword,custom,,example-scontext,SELinux source security context
9.1.0,true,auditd,auditd.selected-context,keyword,custom,,example-selected-context,Selected SELinux security context
9.1.0,true,auditd,auditd.sequence,long,custom,,12345,Message sequence number for correlation of related audit records
9.1.0,true,auditd,auditd.ses,keyword,custom,,example-ses,Session ID from ses field for session correlation
9.1.0,true,auditd,auditd.sig,keyword,custom,,example-sig,Signal number sent to process
9.1.0,true,auditd,auditd.spid,keyword,custom,,example-spid,Session process ID for crypto events
9.1.0,true,auditd,auditd.src_prefixlen,long,custom,,12345,Source network prefix length
9.1.0,true,auditd,auditd.subj,keyword,custom,,example-subj,SELinux subject context of the process
9.1.0,true,auditd,auditd.success,boolean,custom,,True,Whether system call completed successfully (yes=true/no=false)
9.1.0,true,auditd,auditd.sw,keyword,custom,,example-sw,Software component name
9.1.0,true,auditd,auditd.sw_type,keyword,custom,,example-sw_type,Type of software component
9.1.0,true,auditd,auditd.syscall,keyword,custom,,example-syscall,System call name or number from syscall field
9.1.0,true,auditd,auditd.table,keyword,custom,,example-table,Netfilter table name for network events
9.1.0,true,auditd,auditd.tclass,keyword,custom,,example-tclass,SELinux target object class (file/process/socket etc)
9.1.0,true,auditd,auditd.tcontext,keyword,custom,,example-tcontext,SELinux target security context
9.1.0,true,auditd,auditd.tty,keyword,custom,,example-tty,Terminal device associated with process
9.1.0,true,auditd,auditd.uid,keyword,custom,,example-uid,User ID of process from uid field
9.1.0,true,auditd,auditd.unit,keyword,custom,,example-unit,Systemd unit name for service events
9.1.0,true,auditd,auditd.user_audit_group_id,keyword,custom,,example-user_audit_group_id,Audit group ID (from agid field)
9.1.0,true,auditd,auditd.user_audit_id,keyword,custom,,example-user_audit_id,Original login user ID (auid) - immutable during session
9.1.0,true,auditd,auditd.user_filesystem_group_id,keyword,custom,,example-user_filesystem_group_id,File system group ID for process (from fsgid)
9.1.0,true,auditd,auditd.user_filesystem_id,keyword,custom,,example-user_filesystem_id,File system user ID for process (from fsuid)
9.1.0,true,auditd,auditd.user_owner_group_id,keyword,custom,,example-user_owner_group_id,Owner group ID of accessed object (ogid)
9.1.0,true,auditd,auditd.user_owner_id,keyword,custom,,example-user_owner_id,Owner user ID of accessed object (ouid)
9.1.0,true,auditd,auditd.user_saved_group_id,keyword,custom,,example-user_saved_group_id,Saved group ID for privilege management (sgid)
9.1.0,true,auditd,auditd.user_saved_id,keyword,custom,,example-user_saved_id,Saved user ID for privilege management (suid)
9.1.0,true,auditd,auditd.user_terminal,keyword,custom,,example-user_terminal,Terminal used for authentication (from terminal field)
9.1.0,true,auditd,auditd.uuid,keyword,custom,,example-uuid,Universal unique identifier for VM/container
9.1.0,true,auditd,auditd.ver,keyword,custom,,example-ver,Version information for audit system
9.1.0,true,auditd,auditd.virt,keyword,custom,,example-virt,Virtualization technology (kvm/xen/docker etc)
9.1.0,true,auditd,auditd.vm,keyword,custom,,example-vm,Virtual machine name or container name
9.1.0,true,auditd,auditd.vm-ctx,keyword,custom,,example-vm-ctx,Virtual machine security context
9.1.0,true,auditd,auditd.xdevice,keyword,custom,,example-xdevice,Cross-device information for file operations
9.1.0,true,check,check.compliance,keyword,custom,array,"[""cis:1.1.1"",""cis_csc:5.2""]",CIS compliance standard.
9.1.0,true,check,check.condition,keyword,custom,,all,Relationship between the rules.
9.1.0,true,check,check.description,keyword,custom,,"""The password history setting determines the number of unique new passwords a user must use before an old password can be reused.""",Extended description of the check.
9.1.0,true,check,check.id,keyword,custom,,26000,The ID of the SCA policy check.
9.1.0,true,check,check.name,keyword,custom,,Ensure 'Enforce password history' is set to '24 or more password(s)'.,The name of the SCA policy check.
9.1.0,true,check,check.rationale,keyword,custom,,"""The longer a user uses the same password, the more likely it is that the password will be compromised.""",The reason for the check. Why it is important.
9.1.0,true,check,check.reason,keyword,custom,,"""The password history setting is not set to 24 or more password(s).""",Reason for the check result.
9.1.0,true,check,check.references,keyword,custom,array,"[""https://workbench.cisecurity.org""]",References for the check.
9.1.0,true,check,check.remediation,keyword,custom,,"""To establish the recommended configuration, set the following registry value to 24 or more password(s):""",Actions to take to remediate the check.
9.1.0,true,check,check.result,keyword,custom,,failed,Result of the check.
9.1.0,true,check,check.rules,keyword,custom,array,"""[\""c:net.exe accounts -> n:Maximum password age \(days\):\s+(\d+) compare > 0\"","" > ""\""c:net.exe accounts -> n:Length of password history maintained:\s+(\d+) compare >= 24\""]""",Rules to be evaluated.
9.1.0,true,client,client.address,keyword,extended,,,Client network address.
9.1.0,true,client,client.as.number,long,extended,,15169,Unique number allocated to the autonomous system.
9.1.0,true,client,client.as.organization.name,keyword,extended,,Google LLC,Organization name.
9.1.0,true,client,client.as.organization.name.text,keyword,extended,,Google LLC,Organization name.
9.1.0,true,client,client.bytes,long,core,,184,Bytes sent from the client to the server.
9.1.0,true,client,client.domain,keyword,core,,foo.example.com,The domain name of the client.
9.1.0,true,client,client.geo.city_name,keyword,core,,Montreal,City name.
9.1.0,true,client,client.geo.continent_code,keyword,core,,NA,Continent code.
9.1.0,true,client,client.geo.continent_name,keyword,core,,North America,Name of the continent.
9.1.0,true,client,client.geo.country_iso_code,keyword,core,,CA,Country ISO code.
9.1.0,true,client,client.geo.country_name,keyword,core,,Canada,Country name.
9.1.0,true,client,client.geo.location,geo_point,core,,"{ ""lon"": -73.614830, ""lat"": 45.505918 }",Longitude and latitude.
9.1.0,true,client,client.geo.name,keyword,extended,,boston-dc,User-defined description of a location.
9.1.0,true,client,client.geo.postal_code,keyword,core,,94040,Postal code.
9.1.0,true,client,client.geo.region_iso_code,keyword,core,,CA-QC,Region ISO code.
9.1.0,true,client,client.geo.region_name,keyword,core,,Quebec,Region name.
9.1.0,true,client,client.geo.timezone,keyword,core,,America/Argentina/Buenos_Aires,Time zone.
9.1.0,true,client,client.ip,ip,core,,,IP address of the client.
9.1.0,true,client,client.mac,keyword,core,,00-00-5E-00-53-23,MAC address of the client.
9.1.0,true,client,client.nat.ip,ip,extended,,,Client NAT ip address
9.1.0,true,client,client.nat.port,long,extended,,,Client NAT port
9.1.0,true,client,client.packets,long,core,,12,Packets sent from the client to the server.
9.1.0,true,client,client.port,long,core,,,Port of the client.
9.1.0,true,client,client.registered_domain,keyword,extended,,example.com,"The highest registered client domain, stripped of the subdomain."
9.1.0,true,client,client.subdomain,keyword,extended,,east,The subdomain of the domain.
9.1.0,true,client,client.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
9.1.0,true,client,client.user.domain,keyword,extended,,,Name of the directory the user is a member of.
9.1.0,true,client,client.user.email,keyword,extended,,,User email address.
9.1.0,true,client,client.user.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
9.1.0,true,client,client.user.full_name.text,keyword,extended,,Albert Einstein,"User's full name, if available."
9.1.0,true,client,client.user.group.domain,keyword,extended,,,Name of the directory the group is a member of.
9.1.0,true,client,client.user.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
9.1.0,true,client,client.user.group.name,keyword,extended,,,Name of the group.
9.1.0,true,client,client.user.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
9.1.0,true,client,client.user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
9.1.0,true,client,client.user.name,keyword,core,,a.einstein,Short name or login of the user.
9.1.0,true,client,client.user.name.text,keyword,core,,a.einstein,Short name or login of the user.
9.1.0,true,client,client.user.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
9.1.0,true,cloud,cloud.account.id,keyword,extended,,666777888999,The cloud account or organization id.
9.1.0,true,cloud,cloud.account.name,keyword,extended,,elastic-dev,The cloud account name.
9.1.0,true,cloud,cloud.availability_zone,keyword,extended,,us-east-1c,"Availability zone in which this host, resource, or service is located."
9.1.0,true,cloud,cloud.instance.id,keyword,extended,,i-1234567890abcdef0,Instance ID of the host machine.
9.1.0,true,cloud,cloud.instance.name,keyword,extended,,,Instance name of the host machine.
9.1.0,true,cloud,cloud.machine.type,keyword,extended,,t2.medium,Machine type of the host machine.
9.1.0,true,cloud,cloud.origin.account.id,keyword,extended,,666777888999,The cloud account or organization id.
9.1.0,true,cloud,cloud.origin.account.name,keyword,extended,,elastic-dev,The cloud account name.
9.1.0,true,cloud,cloud.origin.availability_zone,keyword,extended,,us-east-1c,"Availability zone in which this host, resource, or service is located."
9.1.0,true,cloud,cloud.origin.instance.id,keyword,extended,,i-1234567890abcdef0,Instance ID of the host machine.
9.1.0,true,cloud,cloud.origin.instance.name,keyword,extended,,,Instance name of the host machine.
9.1.0,true,cloud,cloud.origin.machine.type,keyword,extended,,t2.medium,Machine type of the host machine.
9.1.0,true,cloud,cloud.origin.project.id,keyword,extended,,my-project,The cloud project id.
9.1.0,true,cloud,cloud.origin.project.name,keyword,extended,,my project,The cloud project name.
9.1.0,true,cloud,cloud.origin.provider,keyword,extended,,aws,Name of the cloud provider.
9.1.0,true,cloud,cloud.origin.region,keyword,extended,,us-east-1,"Region in which this host, resource, or service is located."
9.1.0,true,cloud,cloud.origin.service.name,keyword,extended,,lambda,The cloud service name.
9.1.0,true,cloud,cloud.project.id,keyword,extended,,my-project,The cloud project id.
9.1.0,true,cloud,cloud.project.name,keyword,extended,,my project,The cloud project name.
9.1.0,true,cloud,cloud.provider,keyword,extended,,aws,Name of the cloud provider.
9.1.0,true,cloud,cloud.region,keyword,extended,,us-east-1,"Region in which this host, resource, or service is located."
9.1.0,true,cloud,cloud.service.name,keyword,extended,,lambda,The cloud service name.
9.1.0,true,cloud,cloud.target.account.id,keyword,extended,,666777888999,The cloud account or organization id.
9.1.0,true,cloud,cloud.target.account.name,keyword,extended,,elastic-dev,The cloud account name.
9.1.0,true,cloud,cloud.target.availability_zone,keyword,extended,,us-east-1c,"Availability zone in which this host, resource, or service is located."
9.1.0,true,cloud,cloud.target.instance.id,keyword,extended,,i-1234567890abcdef0,Instance ID of the host machine.
9.1.0,true,cloud,cloud.target.instance.name,keyword,extended,,,Instance name of the host machine.
9.1.0,true,cloud,cloud.target.machine.type,keyword,extended,,t2.medium,Machine type of the host machine.
9.1.0,true,cloud,cloud.target.project.id,keyword,extended,,my-project,The cloud project id.
9.1.0,true,cloud,cloud.target.project.name,keyword,extended,,my project,The cloud project name.
9.1.0,true,cloud,cloud.target.provider,keyword,extended,,aws,Name of the cloud provider.
9.1.0,true,cloud,cloud.target.region,keyword,extended,,us-east-1,"Region in which this host, resource, or service is located."
9.1.0,true,cloud,cloud.target.service.name,keyword,extended,,lambda,The cloud service name.
9.1.0,true,container,container.cpu.usage,scaled_float,extended,,,"Percent CPU used, between 0 and 1."
9.1.0,true,container,container.disk.read.bytes,long,extended,,,The number of bytes read by all disks.
9.1.0,true,container,container.disk.write.bytes,long,extended,,,The number of bytes written on all disks.
9.1.0,true,container,container.id,keyword,core,,,Unique container id.
9.1.0,true,container,container.image.hash.all,keyword,extended,array,[sha256:f8fefc80e3273dc756f288a63945820d6476ad64883892c771b5e2ece6bf1b26],An array of digests of the image the container was built on.
9.1.0,true,container,container.image.name,keyword,extended,,,Name of the image the container was built on.
9.1.0,true,container,container.image.tag,keyword,extended,array,,Container image tags.
9.1.0,true,container,container.labels,object,extended,,,Image labels.
9.1.0,true,container,container.memory.usage,scaled_float,extended,,,"Percent memory used, between 0 and 1."
9.1.0,true,container,container.name,keyword,extended,,,Container name.
9.1.0,true,container,container.network.egress.bytes,long,extended,,,The number of bytes sent on all network interfaces.
9.1.0,true,container,container.network.ingress.bytes,long,extended,,,The number of bytes received on all network interfaces.
9.1.0,true,container,container.runtime,keyword,extended,,docker,Runtime managing this container.
9.1.0,true,container,container.security_context.privileged,boolean,extended,,,Indicates whether the container is running in privileged mode.
9.1.0,true,data_stream,data_stream.dataset,keyword,extended,,nginx.access,The field can contain anything that makes sense to signify the source of the data.
9.1.0,true,data_stream,data_stream.namespace,keyword,extended,,production,A user defined namespace. Namespaces are useful to allow grouping of data.
9.1.0,true,data_stream,data_stream.type,keyword,extended,,logs,An overarching type for the data stream.
